uid,rank,activity,type
tf:e154bf8a03fc46d19583e3747994d27d,2,Comp2,production_tasks
tf:3ee0e29c28f04fa9b59ae05762e93a29,3,Comp1,production_tasks
tf:6a5d69cee4924905b89bee4ec9ffe29e,4,Comp1,production_tasks
tf:32fb57c7aecf4200824b937f454c4041,0,Comp3,production_tasks
tf:3a97879613364323b573df7e405fef7b,1,Comp1,production_tasks
tf:cc49a40908cd4b51aab8c33084046bfc,2,Comp3,production_tasks
tf:c4f24bb8d8a243eaae485e6e2af88bb2,3,Comp1,production_tasks
tf:ca6a1fec5b9446608ff09c201c4513e2,4,Comp3,production_tasks
tf:f42c0834409e41518889996533644c63,0,Comp2,production_tasks
tf:525337dada4e4644ab337995386ad3ae,1,Comp2,production_tasks
tf:ebf06bab0f5c474da4c65f6e834e7a67,2,Comp3,production_tasks
tf:9e62c332b94b4d41ae1d61c6d0ce9412,3,Comp1,production_tasks
tf:c73337d0e58a47d69301aee1731f71fd,4,Comp3,production_tasks
tf:dccf35fa95a341d59e58ee60872ce01a,5,Comp3,production_tasks
tf:06c110d22bb84b8ebf894e3100dfd52b,0,Comp3,production_tasks
tf:98ec4969fcbc436286dab8728d2c2bcd,1,Comp2,production_tasks
tf:7945c3f3055648119f0d4267a28d13b0,2,Comp1,production_tasks
tf:cdf02c162b18467b816bf2f7aa468dfc,3,Comp2,production_tasks
tf:7d25141097b940d9be759bfe1c867a16,4,Comp1,production_tasks
tf:5237e748667d4a079c59d0386ed4392a,5,Comp3,production_tasks
tf:042fd40c001943bda6d96fd76489ec7a,6,Comp3,production_tasks
tf:c75146594d3f4983a28d9b4ac2dd007a,7,Comp2,production_tasks
tf:50a60dda813a421fa1bf246db93af461,8,Comp3,production_tasks
tf:fefb7d1c55824b4cb2760b6ce22565ed,0,Comp1,production_tasks
tf:0c9a28f334554b319a6b43ef75080ff3,1,Comp1,production_tasks
tf:318bf88117f145ae93492e1a05c65313,2,Comp2,production_tasks
tf:a643c34b947a45fb91f20982be199ea8,3,Comp1,production_tasks
tf:5b49d0ec141340a18ebba46fb0cb99c1,4,Comp2,production_tasks
tf:263c947469a3495f9e9c82bb9f56ad09,5,Comp2,production_tasks
tf:e6d2ad6e1dd44e42bad5cfaa087304fb,6,Comp1,production_tasks
tf:2f76b05cbfd349c4aa7f65134cad15ac,0,Comp1,production_tasks
tf:2a0c70472e204380b168bd3ab3e10a05,1,Comp2,production_tasks
tf:95a977b399594f0fa3170dc98ce7bfc2,2,Comp1,production_tasks
tf:7a20b41853734dd59c3bf13fe6df76f6,3,Comp3,production_tasks
tf:942820f12159447687bad308c6d20da8,4,Comp1,production_tasks
tf:826e6447766047528a5ee8826960ac4b,5,Comp3,production_tasks
tf:51140ba6cba348d1a1f533938d46d121,6,Comp1,production_tasks
tf:5d1de3360ec248199353b673c0975c44,7,Comp3,production_tasks
tf:15fd865b3f5d43b6959f62cb4ceaa33f,0,Comp2,production_tasks
tf:277cbd4fc30843949692936b213681cb,1,Comp1,production_tasks
tf:46ee920d2f7e4b9680d30ddc07c5e527,2,Comp3,production_tasks
tf:b4db28eadd03462e939233ce2ea69eda,3,Comp1,production_tasks
tf:c634285951b741b390e97b9b8842bd78,4,Comp1,production_tasks
tf:3f7a4cdd90d64b6aae10346054ca7392,0,Comp1,production_tasks
tf:92e279a6c8084bb8978ac1d0a5040d09,1,Comp1,production_tasks
tf:b496576c500b4eb88b91d6a41773bfcc,2,Comp2,production_tasks
tf:3641493c7c3c42af89a04bdbb7665be2,3,Comp1,production_tasks
tf:c7d758b699fc416ea4c7971782ef422e,4,Comp1,production_tasks
tf:6a7601c7be624897809b59eabbc5d1be,5,Comp1,production_tasks
tf:1d30132ba2064a87887604357885bb3a,0,Comp1,production_tasks
tf:0c69bb98bafa42be90b573f559b27af1,1,Comp1,production_tasks
tf:98c6a8d3a2824797ad4c7a95100e5acd,2,Comp1,production_tasks
tf:c2e6ca0362474d8c863140d9b23d62fd,3,Comp2,production_tasks
tf:00f1338230e54885afbd2a188db9232c,4,Comp3,production_tasks
tf:6bc5ca2d63014e10abc9c3f3d565db0a,5,Comp1,production_tasks
tf:a2e655872c614564a2f37f75c1af2684,6,Comp3,production_tasks
tf:85c8cf11b53d4ba78c08eae23645e8a1,7,Comp3,production_tasks
tf:e56731dee26c4861a21de1fb30d7986e,8,Comp2,production_tasks
tf:67f10af61d204d958d492ccf565fb148,0,Comp2,production_tasks
tf:d96344c0020c41ff860cbb5ccaec8013,1,Comp3,production_tasks
tf:73f79875d2454e8da706296fa604c207,2,Comp1,production_tasks
tf:820bd54569dd4bffbbeed959634577b9,3,Comp3,production_tasks
tf:ea4a9e66d0674c1b9ce70bebcf91d784,4,Comp1,production_tasks
tf:2e9a76d7286443168c24078d468fd2de,5,Comp3,production_tasks
tf:eeda7ab2f35d46388c3feea96321256e,6,Comp3,production_tasks
tf:eb4be62228554f0ebeb6b5f04f95ab6d,7,Comp1,production_tasks
tf:fc96fbeced734a32a37e1f450073614f,8,Comp2,production_tasks
tf:d7083a179c3d4302b27a096b4090a76d,0,Comp1,production_tasks
tf:7729041a960d421393a987fd74092ffa,1,Comp1,production_tasks
tf:0359bef504c14cd8aed8881abe45b954,2,Comp1,production_tasks
tf:52f663a782f34f65a088ee7984d8d8f2,3,Comp1,production_tasks
tf:0720830d40074ead9ce782def7c059c2,4,Comp2,production_tasks
tf:987a71ecaa984714a7660c3086206932,5,Comp3,production_tasks
tf:d5c59ac1da22483f990b255a489626d2,0,Comp3,production_tasks
tf:022da11e29cf4f0197c83b546bb6007c,1,Comp1,production_tasks
tf:8118a52f12a44349b3d72f2447f932e3,2,Comp2,production_tasks
tf:7c1ec612bf3345b3a6236410c7339bf1,3,Comp1,production_tasks
tf:f4f9a89fd97c4f75b34927c167912321,4,Comp1,production_tasks
tf:3ab48b7b7d584b02974c78538fb69d99,0,Comp2,production_tasks
tf:b66f3cb53be2456aa6b002af2ff8d593,1,Comp3,production_tasks
tf:d993c4d4f3514c79b0bb0922c7f78b56,2,Comp1,production_tasks
tf:a4e2fe7bd69644178ebcb5fa05215a58,3,Comp2,production_tasks
tf:466408d2efee41cdaccb327d01af469f,4,Comp3,production_tasks
tf:fd1f2b7a3af9425d8758f0a969fc7fff,5,Comp1,production_tasks
tf:d47e951e3def458a8fc580ba3dcc2cd0,6,Comp2,production_tasks
tf:f9fbc8c69c5b422582fb76a71b0e3998,7,Comp1,production_tasks
tf:a07d8bad4de54ecfb6d760c899c60033,8,Comp3,production_tasks
tf:50ba28b69c714156ac66a7ee310881ff,0,Comp2,production_tasks
tf:456a8e532ab64045873c9d4b8e0503d1,1,Comp1,production_tasks
tf:99122bed44484908873ce6f4622f9b99,2,Comp1,production_tasks
tf:9c51256cb2214a1988b122a001abe63d,3,Comp2,production_tasks
tf:7ded71ee7625423e94c2c9b14c75f3b4,4,Comp2,production_tasks
tf:6923763ed17e4ac1af7491608c640b52,5,Comp3,production_tasks
tf:eaac1f39cbaf4403bbd36445e38c76ab,6,Comp1,production_tasks
tf:32c32ce2267542e69ad7e5d7ef6891c6,0,Comp3,production_tasks
tf:cf961b4d3a8d4d628cacb550ffc419f3,1,Comp1,production_tasks
tf:7307d66dc0484d9d9a804c0af7e34d15,2,Comp1,production_tasks
tf:589a9b3fe633411e8b1514d9184c8dbe,3,Comp3,production_tasks
tf:a9665caa87bf44cf935609d44ca78df6,4,Comp3,production_tasks
tf:d2bca4b4bd744333b3401f09fd97c6b1,5,Comp2,production_tasks
tf:4d01c6fd183843d5a85b63cf00c30ffe,6,Comp1,production_tasks
tf:3acba87e925443428e7a92fa33d49637,0,Comp3,production_tasks
tf:f6ba7c25b1a0407489da3900768e2920,1,Comp1,production_tasks
tf:3d046e52a0e743f29dbf7bb88261f8da,2,Comp2,production_tasks
tf:219d3d0a004e47e2b51266025b5db445,3,Comp1,production_tasks
tf:c27565020ec14a2db61ee6594261afdb,4,Comp3,production_tasks
tf:6e2f6f5117754d3796dbffc9411a7f5c,0,Comp3,production_tasks
tf:a652f29b43074699ab96b4e35eaaa017,1,Comp3,production_tasks
tf:3398208390184ce08d5b7c1409ed4e80,2,Comp3,production_tasks
tf:5a8ea1f4f90c4fd2a702c29640316b1f,3,Comp3,production_tasks
tf:dea30f8094d347219df94897018f0ed0,4,Comp2,production_tasks
tf:8ad0d95a3ae44d809721fddf8c7687f6,0,Comp3,production_tasks
tf:fa1f788ab99a4fba8f5fe1036f126c5d,1,Comp3,production_tasks
tf:92f67ce3cce14c78b731f86dd531c1f0,2,Comp1,production_tasks
tf:2f2278bc30874e93b4bba8227fc16bec,3,Comp1,production_tasks
tf:6e5901c967594385b1315603a24b28f2,4,Comp1,production_tasks
tf:faaf9eb3653046afa492588e5d8c511c,5,Comp3,production_tasks
tf:1adf74acbb82431bb33d854df8a2451a,6,Comp1,production_tasks
tf:8577607abd50459ba53f6bdf25cd802a,7,Comp2,production_tasks
tf:08778ef70c9a4a0b842fe269437081fa,0,Comp3,production_tasks
tf:4b7f485fb842479c879bf55b16c941ef,1,Comp3,production_tasks
tf:231584951c674a718deca20182b841f0,2,Comp2,production_tasks
tf:176c58769d52443c86a5b298482ad73e,3,Comp3,production_tasks
tf:75ab104ffd9649b1af30fbf29c7fdb16,4,Comp1,production_tasks
tf:1e3f741a63e941c3a1e9b4fb6f1e6636,5,Comp3,production_tasks
tf:095d512021904e228a32a632dbe2681a,0,Comp1,production_tasks
tf:e40001c4c08142ce8173f307f84c1984,1,Comp2,production_tasks
tf:32da16db571d4f4ebb57dd9f644bd5f9,2,Comp2,production_tasks
tf:fc8b24d7ce0744589574be7d2a8fb3cc,3,Comp1,production_tasks
tf:fd6cfce2552d4734a7f76ab0b0fd3c16,4,Comp2,production_tasks
tf:fecf507aec9443b380d826c08e25e9ff,5,Comp1,production_tasks
tf:6a506f37117d4c998876c39cf67cfa08,0,Comp1,production_tasks
tf:97ce25485c6f4cf0ae0c5c75ba891361,1,Comp1,production_tasks
tf:a810e32eea814d7db603bc11727f7706,2,Comp3,production_tasks
tf:9bf2dc56cc3a463b96326bfa9da746b7,3,Comp1,production_tasks
tf:25a2222a58a642d986be55454921e08d,4,Comp2,production_tasks
tf:1a9a66dc923c4555a0558703ff9279a8,5,Comp2,production_tasks
tf:fad53e34af124abc9e0922548a966ca0,6,Comp2,production_tasks
tf:038967a2ce0a438088d71e2d2ef8b7d2,0,Comp2,production_tasks
tf:f8d1789b02c94eaa8cc34c160ba1cdff,1,Comp2,production_tasks
tf:da3ee99b404449d7bf56e2c3d85c85e6,2,Comp2,production_tasks
tf:5d4ca580530344bdbfc41d4e68c3c593,3,Comp2,production_tasks
tf:a22e132821874a369d98c54f34755ddc,4,Comp2,production_tasks
tf:c4bbfbe467304f118b9cf5b43bd38131,5,Comp1,production_tasks
tf:edc0f6de17874daeb772c83005b876c0,6,Comp1,production_tasks
tf:855c6aa22f5c4d0b81af73d429e1b64b,0,Comp2,production_tasks
tf:32ad4f801cad4877b0fd5c8eae6d5554,1,Comp1,production_tasks
tf:bfe3c522a5064a05ada79d2d6ae061ce,2,Comp1,production_tasks
tf:5673d66a437f435982cec67ee779c5fd,3,Comp1,production_tasks
tf:f55298753daa4333b0c760249114f0a2,4,Comp2,production_tasks
tf:5596b8fe586f4b80b69bd451e0df3671,5,Comp1,production_tasks
tf:f533c529197343408ed39b400a84cb28,6,Comp2,production_tasks
tf:dbaac4973a05499ca1891f616f3a265e,7,Comp2,production_tasks
tf:be22e0e0e10d40e181095f2ec1e97706,8,Comp3,production_tasks
tf:3deae4a60e844c04aa98a22e510148ac,0,Comp3,production_tasks
tf:86529691b627428192064ba5f49c75df,1,Comp1,production_tasks
tf:ffcefc0f6cda4dad897ff3f30522040d,2,Comp2,production_tasks
tf:fc1b330cbd064198affda06cab15a201,3,Comp3,production_tasks
tf:d24940b818eb486eabc174ef2ece6f88,4,Comp3,production_tasks
tf:379476ce8c93477fb6336ba4f71a861c,5,Comp3,production_tasks
tf:ed2cba0c29774af6bf4afb7ad87a69ff,6,Comp3,production_tasks
tf:8a2e4500914a40679676e7248167c6e7,7,Comp2,production_tasks
tf:41cb4cda5b6f4f6cabdb01275c1b2a35,0,Comp1,production_tasks
tf:e9c3f77e7e0e497f912de2f46ba7f14a,1,Comp2,production_tasks
tf:22c0b89865cb415594065b631d876601,2,Comp2,production_tasks
tf:276cd38dfe95400aaa8bb4ea90629bd7,3,Comp1,production_tasks
tf:30414090f94945c28f3e44db079b0f99,4,Comp2,production_tasks
tf:c42b9e246b33413fa2414d4319532cd6,5,Comp3,production_tasks
tf:06cc463e07eb4312abfb594a6fe13494,6,Comp2,production_tasks
tf:c3021be3d18044c3a623dcc9934ae70a,7,Comp2,production_tasks
tf:2091034410a848c59e7e3a39b7f91d38,8,Comp1,production_tasks
tf:661aec0653bb4c8eb134047d6a7ee497,0,Comp2,production_tasks
tf:e617cb9c28ea43a888fcc0d487904b5d,1,Comp1,production_tasks
tf:236f992ef28f4015bd34da789b3ab56e,2,Comp2,production_tasks
tf:6b4e4a064c304304afefe92e9842a494,3,Comp1,production_tasks
tf:25ae0f2d17e44cd0a1a29e0eb9cb1b49,4,Comp2,production_tasks
tf:994f61feb3c04c4c819dae4f0bc687ee,0,Comp2,production_tasks
tf:b87334f20a68461aa7bcf93d91d9783d,1,Comp1,production_tasks
tf:2d8669648b004e7783869ab17591ce32,2,Comp2,production_tasks
tf:9c9ed707a75f43348f6c357e9b0802c1,3,Comp1,production_tasks
tf:6f265ed39cb74353a2c9cba6404efc03,4,Comp1,production_tasks
tf:3b2439e7d8f24ab089b76fcf2faea2f1,5,Comp2,production_tasks
tf:ee5fa8450feb44678a0e4df0164ce952,0,Comp3,production_tasks
tf:16745c8d3dd542a2ae93e86d7708ca6a,1,Comp3,production_tasks
tf:ff3ab5955d0d49ebb3e19bf56d339c13,2,Comp1,production_tasks
tf:e9abd3e19e4842f3a9633e41fa5453c0,3,Comp3,production_tasks
tf:9a60feb25ced4adcb5f20259f9fbbbc1,4,Comp3,production_tasks
tf:aca3c8562b394b39b5af447a0fad08d7,0,Comp1,production_tasks
tf:14b048fc3dc748ba80f17aaf489e3fc2,1,Comp2,production_tasks
tf:1554d4e283774869b7eca6f3d6be479d,2,Comp1,production_tasks
tf:623d63c19dc840f384d99a12112947c9,3,Comp3,production_tasks
tf:1d819ee79a6c45349ae8fbf0465c7b2e,4,Comp2,production_tasks
tf:6c1dcdef222a493f8da126cbe2921062,0,Comp2,production_tasks
tf:b1bcce4f08a24f2ca0ba2016e23cde15,1,Comp1,production_tasks
tf:ddd1eae84d5141659762d99849978875,2,Comp1,production_tasks
tf:423f9b70543442bc8bce41038dc8b071,3,Comp3,production_tasks
tf:bd5b6788b29c4cafa3c4ad8b771fed56,4,Comp3,production_tasks
tf:1c2bd073f5a44fb2929ee0fda1785934,5,Comp3,production_tasks
tf:1dba0df1787e4fdcbfd56fb3c577165d,0,Comp2,production_tasks
tf:768a3daf5d4f4f2d95a4b75e416637f1,1,Comp2,production_tasks
tf:83a122eb65be4d0c81305b7f66ee5cb3,2,Comp2,production_tasks
tf:29c2873db9c140bebe915806678bb51a,3,Comp3,production_tasks
tf:6d25bc8ce5d94138b221c69cbbda6029,4,Comp3,production_tasks
tf:f5f980ebe49c47f6ba35e38f5a228314,5,Comp1,production_tasks
tf:a2a04038432647488f4b812d41edad5f,6,Comp1,production_tasks
tf:36fd520689b148809cc615345ae9c4dd,7,Comp1,production_tasks
tf:17a8c20a43cd4c43986abce892e21dc0,8,Comp1,production_tasks
tf:ed3f33c02048486eab920f7cdf86074e,0,Comp3,production_tasks
tf:ab17e437387e4bf9b51ef9d6479f16d6,1,Comp1,production_tasks
tf:609c5aa70bf2420883c1b2abf1ba1a83,2,Comp3,production_tasks
tf:f77e34e544bb45bdb98e6c54e4c76df4,3,Comp2,production_tasks
tf:db019273bca443618a6cdb218560f970,4,Comp1,production_tasks
tf:d96ad055a44c4745b009f9a8901db17a,5,Comp3,production_tasks
tf:abe610302153417e91076fc7a79bcc5b,6,Comp1,production_tasks
tf:abda90f7335e465281a1d2283bd4ad43,0,Comp2,production_tasks
tf:26ca8474346c4a81bf0898b47f274978,1,Comp1,production_tasks
tf:c16c48086291411c8fa42dd8131841c3,2,Comp1,production_tasks
tf:5c7132d30c85416b88365158988056c9,3,Comp1,production_tasks
tf:a0a768af4c914181b5ed5bc8284007dd,4,Comp3,production_tasks
tf:878e82407aac4383bc65dc670557e548,5,Comp1,production_tasks
tf:47c22472e12847d7bc90e53cf22ffc9b,0,Comp3,production_tasks
tf:5c34d9b78bb54ef18e1c89b6064e9f93,1,Comp1,production_tasks
tf:e5dc1b99ae7b4d1d8567f824e6e9a37d,2,Comp3,production_tasks
tf:4e3ccb63d69e4c7b9e387153b8917aa9,3,Comp2,production_tasks
tf:4f1a191739974cac9b66805b24f8bc02,4,Comp1,production_tasks
tf:218ea6ebae544aeb863c1199d3ee4bef,5,Comp3,production_tasks
tf:637db72422d54830bcee68cb68e10eca,6,Comp1,production_tasks
tf:86f943888ae84cb5b653f0a52fbf2d88,7,Comp2,production_tasks
tf:71578c29b4344bc9b77f91e1c299e9b6,8,Comp3,production_tasks
tf:b92c046887cd4c4ead0431f9729d5a4a,0,Comp3,production_tasks
tf:d16f1b60d06a4597b646e2f762c75224,1,Comp3,production_tasks
tf:203e40284bfd4ec7905038940305181a,2,Comp1,production_tasks
tf:3fcd08aa2a924edd800d8f76eee5e665,3,Comp1,production_tasks
tf:782399aca5c4492f9ebe947d245aeb50,4,Comp2,production_tasks
tf:72f797f9bc9946168463798a5f8008f9,5,Comp1,production_tasks
tf:3ca53a2e0a6d4fa8b7b55e885326c706,0,Comp2,production_tasks
tf:640cd32daf8c4b78ac1ea61be8502c52,1,Comp2,production_tasks
tf:ee098e4fb32c40049573a33b7f20a78c,2,Comp3,production_tasks
tf:9a2cd1b85582458ebb965f84b262f344,3,Comp3,production_tasks
tf:ac684c89476d4903b8cabd2cdaa7c920,4,Comp1,production_tasks
tf:5d82f48ef040415f975747258aa5af5e,5,Comp2,production_tasks
tf:a1caf3d3d815413392d6f39ae7c81b90,6,Comp1,production_tasks
tf:a43c343c7641432eb862360f66ffe32d,0,Comp1,production_tasks
tf:526df625ca31493e86e8ee600f1e78c5,1,Comp1,production_tasks
tf:07e57990d9ca4b8f950f1bbf738b8505,2,Comp2,production_tasks
tf:6156223e52d5447bb57775520b76eca6,3,Comp1,production_tasks
tf:6c94c1e0d2364e38bd941c21d5535f9c,4,Comp2,production_tasks
tf:6ec0cebf7da043eab67688dacbf80923,0,Comp1,production_tasks
tf:c8c71a75f815448ab8d43c7796282c2b,1,Comp2,production_tasks
tf:d4baa88e529d4fcbb6fb5f912cc4c0e0,2,Comp3,production_tasks
tf:b5a72773f0ce4871b278d6bbc6ac8509,3,Comp3,production_tasks
tf:ac8031bce6b34761800e13049ae34158,4,Comp1,production_tasks
tf:e50c6a4aa8894b5d97176a112c0d189a,0,Comp2,production_tasks
tf:f626a7a4bd95404889c668c9f82d05fd,1,Comp1,production_tasks
tf:e76000aefa674352aec5175c849c81f1,2,Comp3,production_tasks
tf:748ffe52b69e4e66901dac971d06139a,3,Comp2,production_tasks
tf:009fc5bb0f3544549bb99b582e0b9b50,4,Comp3,production_tasks
tf:4a4f345a9b884aedb9324f58b2d7f9ee,5,Comp2,production_tasks
tf:1368bbf5285544599c61964b653b248f,0,Comp2,production_tasks
tf:c51354f0a065429490ee6056c761a814,1,Comp1,production_tasks
tf:cb3d5274e85c410fa16ae6b901d56ca1,2,Comp3,production_tasks
tf:a13f406980404229a880d05859dd8bbe,3,Comp3,production_tasks
tf:325d444ecd584074ace6c4acea701254,4,Comp3,production_tasks
tf:3aa8185dd2844a0c84f339dd433cba09,5,Comp2,production_tasks
tm:9e9637510f464d42a5ea43fa6c369b69,0,R1,maintenance_tasks
tm:525ffa24cc3e45afa4f8e7f452cd6844,0,R2,maintenance_tasks
tm:2bd41c98455742e996dd11bb040f34d0,0,R2,maintenance_tasks
tm:8869467857d54c50bdc436a2fde5bd37,1,R1,maintenance_tasks
tm:672eb06f4c4e4915848955776e26e1c6,1,R2,maintenance_tasks
tm:26a7986ed1b946a8bf75c212ff467f6b,1,R2,maintenance_tasks
tm:7b25d5fd17dc41b8b8afc7b6ff386394,2,R1,maintenance_tasks
tm:59771ec6511f4ffeb61eb2b813b18205,2,R2,maintenance_tasks
tm:7cfe4075070b4d10afbc567d7facd34f,2,R2,maintenance_tasks
tm:354cbda07e51467e87fb6198ca055e26,3,R1,maintenance_tasks
tm:d5277152d3624d579ae39b24a85c87d4,3,R2,maintenance_tasks
tm:24bf86a538654ef99137c25597395d08,4,R1,maintenance_tasks
tm:d37d1043ed874528891af87dc3a283d4,4,R2,maintenance_tasks
tm:246886f420bb42acbdc210959751c666,5,R1,maintenance_tasks
tm:c47e61e96bb24d7bb5186966e9efeda3,6,R1,maintenance_tasks
tm:180840b82f45440a95dd9a11c5f758ca,7,R1,maintenance_tasks
tm:c3dec934f8314659bb6898500480101f,3,R2,maintenance_tasks
tm:b0acac1522eb4155a92b30a60df40b88,5,R2,maintenance_tasks
tm:2d4047d63f48449f905ac46df3274750,8,R1,maintenance_tasks
tm:b7bb934485f54bcc8328eb0132fdc196,4,R2,maintenance_tasks
tm:77f99cfffc86474487f101686ae23cf2,6,R2,maintenance_tasks
tm:363f9d47aa664134b0cebbd3b654d71d,0,R1,maintenance_tasks
tm:d7fe6118243440dd91991980af34e3b8,0,R2,maintenance_tasks
tm:6069273a86c94dfbba908ba06ce78158,0,R2,maintenance_tasks
tm:6dc71c0713bd4a4ba252da18a313a48b,1,R1,maintenance_tasks
tm:5f8655a09f2145c8a7b2689ced12e4a6,1,R2,maintenance_tasks
tm:1e129e8043c54cc18db589ceb2da54eb,1,R2,maintenance_tasks
tm:560473bbcbcc4a9f89be353e554460e9,2,R1,maintenance_tasks
tm:dbb7e5df7eb74799832122eb09cb8a37,2,R2,maintenance_tasks
tm:f14abbbaf7634e23ad09587dece65e64,2,R2,maintenance_tasks
tm:34cd37c8ef554d44922360b2ab853011,3,R1,maintenance_tasks
tm:8a1e05e97bc04f38b9a3bbbc39d98aea,4,R1,maintenance_tasks
tm:7f4ac92f3338404e84e4c368beeaade7,3,R2,maintenance_tasks
tm:bbd3790ca14d4b2ebabc206eda98b62c,5,R1,maintenance_tasks
tm:d75bd9e747054a62b5eb4fc0ac523716,6,R1,maintenance_tasks
tm:63c231bea3d2455bbfa503ddaf319c4e,7,R1,maintenance_tasks
tm:c0d75579b4a141df918ec863180200d3,8,R1,maintenance_tasks
tm:bb2ac604b01249c18469fbfa5f766a32,3,R2,maintenance_tasks
tm:6f6d7dd2298e4308ad61b6fa70de4e7b,4,R2,maintenance_tasks
tm:8b1d3bca4b384b17aa822929fd930b2b,9,R1,maintenance_tasks
tm:d4767656f183484d945c6f2d9b050c93,0,R1,maintenance_tasks
tm:87fcf99a0ca54de0a02b736d87dec218,0,R2,maintenance_tasks
tm:39327129da3e4d749592df6dab83710d,1,R2,maintenance_tasks
tm:296f3f0113ed449eb59d71d2567c00fa,0,R2,maintenance_tasks
tm:0c4a53d10b6d4f76a098af6262dc391e,1,R1,maintenance_tasks
tm:a3e6d73378124bb5b3796427e09560a0,2,R2,maintenance_tasks
tm:d63d01c5934a4a8caeb2b0102a5dc151,3,R2,maintenance_tasks
tm:84a91cd8f7b34905b30219899ad10fbb,1,R2,maintenance_tasks
tm:2ea835130fb447998eca4fdd516e46e3,2,R1,maintenance_tasks
tm:a54d547fe8064e8fb911712d0de913aa,2,R2,maintenance_tasks
tm:ee0fab83a4ee47b68f373179c2846aca,3,R1,maintenance_tasks
tm:726e0d159ce74d0da5cfa29211fdfabf,4,R1,maintenance_tasks
tm:d7e8e40ee8e24f1b93bfee63f5de530f,5,R1,maintenance_tasks
tm:464060a05b474c89a357ddd130bbde18,6,R1,maintenance_tasks
tm:5869a5e9f7c04bc5bc9c10317c3c9c4e,7,R1,maintenance_tasks
tm:c10d134b867b44f6ac012c836ae75064,4,R2,maintenance_tasks
tm:efe1aca949b744ff8c259810e64f70b1,5,R2,maintenance_tasks
tm:ffcd5126e9c94ba9b32de73f7684b93b,3,R2,maintenance_tasks
tm:0e961c74dc5947e2a5cd4e9e147fb09e,0,R1,maintenance_tasks
tm:1c066f22200e4fa29307ac95efcc7e83,0,R2,maintenance_tasks
tm:6dffcc58baaa41b187ab621344e8e1fe,1,R2,maintenance_tasks
tm:1f04ab9f515646e6a7fd50916959fdc3,0,R2,maintenance_tasks
tm:c970997deeb248b89c5529da39c84f24,1,R1,maintenance_tasks
tm:8866522743824460b5a10a88a9d01aea,2,R2,maintenance_tasks
tm:1c61619706f143fa92ae977d54b70b66,3,R2,maintenance_tasks
tm:eba4d8e6e425412eb2311efe05aeb49b,1,R2,maintenance_tasks
tm:f0decc52afcc42cd84af13fa6c1a3f78,2,R1,maintenance_tasks
tm:ac6faac65a26433ab59e86ddc6df92b8,4,R2,maintenance_tasks
tm:054efdb88df1455c8673a8d4d591b402,2,R2,maintenance_tasks
tm:821e4112c0c24539ac34a98527d6e1a8,3,R1,maintenance_tasks
tm:02d15a74599d4e68b77c5dff69dcc7c7,3,R2,maintenance_tasks
tm:18d308f8415046daa58e4c7bef40d3d4,4,R1,maintenance_tasks
tm:55f0036f5eb7498f939958cd323e2156,5,R1,maintenance_tasks
tm:3820d75feb194c7d82142a8a9ebc1bd2,5,R2,maintenance_tasks
tm:07f1a4cf8def474d9e4971fe7e3676e5,4,R2,maintenance_tasks
tm:847a641466244c9e836b8be7bff95ae5,0,R1,maintenance_tasks
tm:18b91599cf7e442d829d5660468c4c34,0,R2,maintenance_tasks
tm:ea4b6e46d50b462cb29fb604e6f23f01,0,R2,maintenance_tasks
tm:ca3db97d07034149a95d664e17aeda51,1,R1,maintenance_tasks
tm:f4d1947d108a45f69eba829b253d21e8,2,R1,maintenance_tasks
tm:5add2954709e41b0b3f3ba357fe70b37,1,R2,maintenance_tasks
tm:8f296bbc0fb748caaf212bc54dde1801,1,R2,maintenance_tasks
tm:534ad628bb1b46ab90ba2acabb341fbd,3,R1,maintenance_tasks
tm:0a06500d846f4653bdfefcdaa0376f2d,2,R2,maintenance_tasks
tm:bb7cbe3a72c242e78e3477c2d946d8ab,2,R2,maintenance_tasks
tm:69f13d44bf244cd298e5201817ac1906,4,R1,maintenance_tasks
tm:353c6e5f6dad483fb58c1a1389361cff,3,R2,maintenance_tasks
tm:2a45814d8dbf42afb43aadaa784ea0e0,5,R1,maintenance_tasks
tm:c8b6af2e3b0f401f8bd02393b7245be8,4,R2,maintenance_tasks
tm:8be6811ab7724daca3ea4ba6f1a2c4d3,6,R1,maintenance_tasks
tm:07da87667115464687e7357ecfbb66d6,7,R1,maintenance_tasks
tm:a227536882074a249e3e472ccefb9640,8,R1,maintenance_tasks
tm:a0cc0d0c015f405cb5dedf4e2ae2fa4b,3,R2,maintenance_tasks
tm:015c921ad130449f80abdefdccd0cc93,5,R2,maintenance_tasks
tm:c10f98384f774a48821207280e6fbf91,0,R1,maintenance_tasks
tm:24f8b124016d4cd294ddb531824b37c0,1,R1,maintenance_tasks
tm:197cce8e82e447d6a3718bb662c38d7f,0,R2,maintenance_tasks
tm:905e985e9b92401cb73c153a2e70b864,1,R2,maintenance_tasks
tm:9c6de31616eb4321a35369af904106d6,0,R2,maintenance_tasks
tm:9adc9ea9c0264c3b9af7c2b6c14f8d36,2,R1,maintenance_tasks
tm:10b8127e7f3d4fdb90d09d73efd274db,3,R1,maintenance_tasks
tm:36bf1acf23f04c47a0651a9636f30669,2,R2,maintenance_tasks
tm:375cb35a34ff426fb5a695ebe5fefe2f,3,R2,maintenance_tasks
