task_id,exp_id,start_time,end_time,ressource_id
tf:8329255d7530444b9614f3f037ce1222,exp:310db537dc924f6b837f63a727f4a238,977.5,978.5,ma:54b3c289aed04904a79a76bc1a973685
tf:76ef096f33a04cc2aa288cda49ba9ca4,exp:310db537dc924f6b837f63a727f4a238,978.5,984.5,ma:54b3c289aed04904a79a76bc1a973685
tf:7587f1c4098447cdb3b8e1e6109642d4,exp:310db537dc924f6b837f63a727f4a238,984.5,988.5,ma:54b3c289aed04904a79a76bc1a973685
tf:63c4429f54ac491783530d8114c7472a,exp:310db537dc924f6b837f63a727f4a238,988.5,1002.0,ma:54b3c289aed04904a79a76bc1a973685
tf:7c37714aa8cb4c75939e8d230ae3a4fb,exp:310db537dc924f6b837f63a727f4a238,843.0,853.5,ma:697da3c276774479bd2a4fdcae9c6d08
tf:4286982eaa7d4518819a48e8171c1b92,exp:310db537dc924f6b837f63a727f4a238,1007.0,1010.0,ma:54b3c289aed04904a79a76bc1a973685
tf:62c78d7ed82c4286a100e7313a051a44,exp:310db537dc924f6b837f63a727f4a238,1010.0,1016.0,ma:54b3c289aed04904a79a76bc1a973685
tf:3ec9f7f814804fd2a3cae0f5ca95072b,exp:310db537dc924f6b837f63a727f4a238,1016.0,1022.0,ma:54b3c289aed04904a79a76bc1a973685
tf:b59c309ac38c460088b8f724bab1853e,exp:310db537dc924f6b837f63a727f4a238,1022.0,1035.5,ma:54b3c289aed04904a79a76bc1a973685
tf:4b384d5f49c24b8b8b59715c9ec3abe6,exp:310db537dc924f6b837f63a727f4a238,1035.5,1038.5,ma:54b3c289aed04904a79a76bc1a973685
tf:ec8a4c2352a7435592cc824555768a14,exp:310db537dc924f6b837f63a727f4a238,1038.5,1047.5,ma:54b3c289aed04904a79a76bc1a973685
tf:85f755a7033349a888bae4aa390c1eb5,exp:310db537dc924f6b837f63a727f4a238,1047.5,1054.5,ma:54b3c289aed04904a79a76bc1a973685
tf:49fa3801183e4fc996abec9cca52d371,exp:310db537dc924f6b837f63a727f4a238,848.0,857.0,ma:63c89d9052c546ff8ab8b5f1c7071bb1
tf:9512fb521f2c434fa69d7b243b9baefd,exp:310db537dc924f6b837f63a727f4a238,857.0,858.0,ma:63c89d9052c546ff8ab8b5f1c7071bb1
tf:d12b63c9af944d1791ba9288a1ed1906,exp:310db537dc924f6b837f63a727f4a238,858.0,860.0,ma:63c89d9052c546ff8ab8b5f1c7071bb1
tf:c6b26f073df640ebae216414ebd4750e,exp:310db537dc924f6b837f63a727f4a238,1054.5,1063.5,ma:54b3c289aed04904a79a76bc1a973685
tf:d4ede1b1e0854eb78f1378ca2b56c18b,exp:310db537dc924f6b837f63a727f4a238,1063.5,1067.5,ma:54b3c289aed04904a79a76bc1a973685
tf:0283a3d54ee1459b8ee9c05fb7413947,exp:310db537dc924f6b837f63a727f4a238,1067.5,1073.5,ma:54b3c289aed04904a79a76bc1a973685
tf:bb32ad29467840afa0f3e26569e91a86,exp:310db537dc924f6b837f63a727f4a238,853.5,867.0,ma:697da3c276774479bd2a4fdcae9c6d08
tf:eca4f782adc142ab952cc198d9c33425,exp:310db537dc924f6b837f63a727f4a238,867.0,870.0,ma:697da3c276774479bd2a4fdcae9c6d08
tf:4e3d241144a24e6e8a8ca9ddf17bb479,exp:310db537dc924f6b837f63a727f4a238,870.0,877.5,ma:697da3c276774479bd2a4fdcae9c6d08
tf:f084b8ecc3184c0ebf14a4280e410ef6,exp:310db537dc924f6b837f63a727f4a238,877.5,882.0,ma:697da3c276774479bd2a4fdcae9c6d08
tf:41e1b91af7784c8ea75c3cad70d369fb,exp:310db537dc924f6b837f63a727f4a238,1078.5,1092.0,ma:54b3c289aed04904a79a76bc1a973685
tm:f99393d8cf1f4d4baa0e0edfad07e475,exp:310db537dc924f6b837f63a727f4a238,771.0,776.0,mr:a68fa97dc0184868860ea22116a7073a
tm:e5a75efdd23a4b9c88010bfd37d21742,exp:310db537dc924f6b837f63a727f4a238,815.5,820.5,mr:a68fa97dc0184868860ea22116a7073a
tm:228519a8863b41f1b960a63e04d4c102,exp:310db537dc924f6b837f63a727f4a238,875.5,880.5,mr:a68fa97dc0184868860ea22116a7073a
tm:4afe9eca5f0048fa820ef618986dceaf,exp:310db537dc924f6b837f63a727f4a238,946.5,951.5,mr:a68fa97dc0184868860ea22116a7073a
tm:ea0e5c9eee724789b44fcbfcf7d71012,exp:310db537dc924f6b837f63a727f4a238,1002.0,1007.0,mr:a68fa97dc0184868860ea22116a7073a
tm:eeb4d1aa478e49219d9212f28210eacc,exp:310db537dc924f6b837f63a727f4a238,1073.5,1078.5,mr:a68fa97dc0184868860ea22116a7073a
tm:dd662b0e6f1e43bfa85409e4f8609950,exp:310db537dc924f6b837f63a727f4a238,731.0,736.0,mr:1c6d22de3bcc4e45bb68e254b4c2203b
tm:23e00655556840dd833047c6ad512f00,exp:310db537dc924f6b837f63a727f4a238,780.5,785.5,mr:1c6d22de3bcc4e45bb68e254b4c2203b
tm:4c9eba618ed846adbe9fdf8c0f673a72,exp:310db537dc924f6b837f63a727f4a238,814.0,819.0,mr:1c6d22de3bcc4e45bb68e254b4c2203b
tm:91e60ddc7cb147359b7a05262b82768d,exp:310db537dc924f6b837f63a727f4a238,736.0,741.0,mr:1c6d22de3bcc4e45bb68e254b4c2203b
tm:620e22bc00fe4a07b1e7ceb2e4995788,exp:310db537dc924f6b837f63a727f4a238,819.0,824.0,mr:1c6d22de3bcc4e45bb68e254b4c2203b
tf:16611f97cc6342d590ea30f4bb69000a,exp:310db537dc924f6b837f63a727f4a238,860.0,863.0,ma:63c89d9052c546ff8ab8b5f1c7071bb1
tf:505ab1e253be4a6194c0baeda1a9a51c,exp:310db537dc924f6b837f63a727f4a238,1092.0,1096.0,ma:54b3c289aed04904a79a76bc1a973685
tf:9a71d0003afb4dcc9c9b7ab64cae8b00,exp:310db537dc924f6b837f63a727f4a238,863.0,864.0,ma:63c89d9052c546ff8ab8b5f1c7071bb1
tf:ad91ea7dd1cc4d73aaae52f9717df8ba,exp:310db537dc924f6b837f63a727f4a238,1096.0,1104.0,ma:54b3c289aed04904a79a76bc1a973685
tf:ff45cf5de9a04ae9a5fbc8e6dd07b862,exp:310db537dc924f6b837f63a727f4a238,1104.0,1107.0,ma:54b3c289aed04904a79a76bc1a973685
tf:cb555d10d1fb4c4d9c69f0b98050e631,exp:310db537dc924f6b837f63a727f4a238,864.0,867.0,ma:63c89d9052c546ff8ab8b5f1c7071bb1
tf:b82471f0bf2342c7b225902f14a8d646,exp:310db537dc924f6b837f63a727f4a238,1107.0,1108.0,ma:54b3c289aed04904a79a76bc1a973685
tf:d47f246c6300484e99e8aab2d60f907d,exp:310db537dc924f6b837f63a727f4a238,867.0,869.0,ma:63c89d9052c546ff8ab8b5f1c7071bb1
tf:fb38207e06fc44dd96ba178836fdc124,exp:310db537dc924f6b837f63a727f4a238,869.0,874.0,ma:63c89d9052c546ff8ab8b5f1c7071bb1
tf:22c67ddf3b6a4a02b5ffeb086692b03a,exp:310db537dc924f6b837f63a727f4a238,1108.0,1114.0,ma:54b3c289aed04904a79a76bc1a973685
tf:cc110e74807842c1894ce95479572fd1,exp:310db537dc924f6b837f63a727f4a238,1114.0,1118.5,ma:54b3c289aed04904a79a76bc1a973685
tf:763d89def5ca4b4386f4860cc144931a,exp:310db537dc924f6b837f63a727f4a238,874.0,880.0,ma:63c89d9052c546ff8ab8b5f1c7071bb1
tf:5d0ec961e2cd48969e2cd8229934c25f,exp:310db537dc924f6b837f63a727f4a238,880.0,886.0,ma:63c89d9052c546ff8ab8b5f1c7071bb1
tf:409e5e194e5a4d23aa59f05dad38181c,exp:310db537dc924f6b837f63a727f4a238,886.0,888.0,ma:63c89d9052c546ff8ab8b5f1c7071bb1
tf:9c64f3e648a348bcae1ffe4f3fa98ccd,exp:310db537dc924f6b837f63a727f4a238,888.0,896.0,ma:63c89d9052c546ff8ab8b5f1c7071bb1
tf:de5c53ad931c4b4696f20464806bd4c3,exp:310db537dc924f6b837f63a727f4a238,896.0,903.0,ma:63c89d9052c546ff8ab8b5f1c7071bb1
tf:435467a77a324516b51aa7c29e4692f0,exp:310db537dc924f6b837f63a727f4a238,903.0,905.0,ma:63c89d9052c546ff8ab8b5f1c7071bb1
tf:fc150fd973f143658bb5aa89cc1c88b0,exp:310db537dc924f6b837f63a727f4a238,905.0,906.0,ma:63c89d9052c546ff8ab8b5f1c7071bb1
tf:b8082ea89b054d089a9a67e0aaf5ffe1,exp:310db537dc924f6b837f63a727f4a238,906.0,909.0,ma:63c89d9052c546ff8ab8b5f1c7071bb1
tf:3552710d769840429d7c21323cd22091,exp:310db537dc924f6b837f63a727f4a238,909.0,910.0,ma:63c89d9052c546ff8ab8b5f1c7071bb1
tf:739ca528f7a34d9f9b1c1014b42ab652,exp:310db537dc924f6b837f63a727f4a238,910.0,919.0,ma:63c89d9052c546ff8ab8b5f1c7071bb1
tf:7a21a9146c0b4117930fd1438592fffd,exp:310db537dc924f6b837f63a727f4a238,1118.5,1119.5,ma:54b3c289aed04904a79a76bc1a973685
tf:67a9430f996a4578becdef1aa46e0b79,exp:310db537dc924f6b837f63a727f4a238,919.0,920.0,ma:63c89d9052c546ff8ab8b5f1c7071bb1
tf:35d308d36cae4258908c85b12e68b0ad,exp:310db537dc924f6b837f63a727f4a238,920.0,924.0,ma:63c89d9052c546ff8ab8b5f1c7071bb1
tf:4f5c70d7913b4df1bcbfb3c624f5baec,exp:310db537dc924f6b837f63a727f4a238,924.0,929.0,ma:63c89d9052c546ff8ab8b5f1c7071bb1
tf:4cef44c688e34b2c807856ad880391be,exp:310db537dc924f6b837f63a727f4a238,929.0,930.5,ma:697da3c276774479bd2a4fdcae9c6d08
tf:8e0d4c4a85a84c00ab2c08533e233da4,exp:310db537dc924f6b837f63a727f4a238,1119.5,1128.5,ma:54b3c289aed04904a79a76bc1a973685
tf:8fba90ac01834431984148778450f463,exp:310db537dc924f6b837f63a727f4a238,929.0,932.0,ma:63c89d9052c546ff8ab8b5f1c7071bb1
tf:b69ca06c910244c08b63552011568f15,exp:310db537dc924f6b837f63a727f4a238,932.0,937.0,ma:63c89d9052c546ff8ab8b5f1c7071bb1
tf:d1b3c5712b3f42848e4803ca1e0c71ea,exp:310db537dc924f6b837f63a727f4a238,1133.5,1141.5,ma:54b3c289aed04904a79a76bc1a973685
tf:8814189b118940a1a98d7ede27f0c2a0,exp:310db537dc924f6b837f63a727f4a238,1141.5,1150.5,ma:54b3c289aed04904a79a76bc1a973685
tf:039b4a02b18a40bebd8421e003bade0c,exp:310db537dc924f6b837f63a727f4a238,942.0,943.0,ma:63c89d9052c546ff8ab8b5f1c7071bb1
tf:911a8e48e284431a8c2247df950f56fc,exp:310db537dc924f6b837f63a727f4a238,943.0,944.0,ma:63c89d9052c546ff8ab8b5f1c7071bb1
tf:8a03a971e7a34f71ad72548305a26dfc,exp:310db537dc924f6b837f63a727f4a238,944.0,950.0,ma:63c89d9052c546ff8ab8b5f1c7071bb1
tf:9ee929ea5b094d5ab9edff6cbcaf62da,exp:310db537dc924f6b837f63a727f4a238,950.0,958.0,ma:63c89d9052c546ff8ab8b5f1c7071bb1
tf:7bdbd33538434ba4a89583a65314f8e6,exp:310db537dc924f6b837f63a727f4a238,958.0,965.0,ma:63c89d9052c546ff8ab8b5f1c7071bb1
tf:6c486e87e05f433d93248a135bb88285,exp:310db537dc924f6b837f63a727f4a238,965.0,966.0,ma:63c89d9052c546ff8ab8b5f1c7071bb1
tf:b063e4c4358e498abe4599e33638d369,exp:310db537dc924f6b837f63a727f4a238,966.0,971.0,ma:63c89d9052c546ff8ab8b5f1c7071bb1
tf:8d442abbc8954a48853c4148b7caa315,exp:310db537dc924f6b837f63a727f4a238,1150.5,1155.5,ma:54b3c289aed04904a79a76bc1a973685
tf:27f7da297dbd48cab4d7248bd257ed50,exp:310db537dc924f6b837f63a727f4a238,971.0,973.0,ma:63c89d9052c546ff8ab8b5f1c7071bb1
tf:67c61085485f4d9a9fa65091b9b77cb9,exp:310db537dc924f6b837f63a727f4a238,973.0,976.0,ma:63c89d9052c546ff8ab8b5f1c7071bb1
tf:f1aba23f651c4123a30ff5f09817d15d,exp:310db537dc924f6b837f63a727f4a238,1155.5,1157.5,ma:54b3c289aed04904a79a76bc1a973685
tf:18b75d15442b4a8a82142df911a44dba,exp:310db537dc924f6b837f63a727f4a238,976.0,981.0,ma:63c89d9052c546ff8ab8b5f1c7071bb1
tf:537fc436092c4f7499806e8311b1d705,exp:310db537dc924f6b837f63a727f4a238,981.0,983.0,ma:63c89d9052c546ff8ab8b5f1c7071bb1
tf:bea3f60dd2e04100b330e257d6680522,exp:310db537dc924f6b837f63a727f4a238,983.0,991.0,ma:63c89d9052c546ff8ab8b5f1c7071bb1
tf:c032da538c1c42a98d46bdd442c19366,exp:310db537dc924f6b837f63a727f4a238,991.0,996.0,ma:63c89d9052c546ff8ab8b5f1c7071bb1
tf:5294207630a74a61bec42fd538004595,exp:310db537dc924f6b837f63a727f4a238,1157.5,1166.5,ma:54b3c289aed04904a79a76bc1a973685
tf:f0384776176848f6b4638697ea2cad8e,exp:310db537dc924f6b837f63a727f4a238,1166.5,1171.5,ma:54b3c289aed04904a79a76bc1a973685
tm:be931043953a47e3baabc78ff2ec7ad9,exp:310db537dc924f6b837f63a727f4a238,1128.5,1133.5,mr:a68fa97dc0184868860ea22116a7073a
tm:1295f3e34b694ce7921b31a923199953,exp:310db537dc924f6b837f63a727f4a238,937.0,942.0,mr:1c6d22de3bcc4e45bb68e254b4c2203b
tf:0d17d20c95fd486b9925767576696f5c,exp:310db537dc924f6b837f63a727f4a238,1096.0,1099.0,ma:63c89d9052c546ff8ab8b5f1c7071bb1
tf:6fc18c02e3af4dd9b02ea083dc154760,exp:310db537dc924f6b837f63a727f4a238,1099.0,1108.0,ma:63c89d9052c546ff8ab8b5f1c7071bb1
tf:a643310d8d8f4210a57a039773bbcd19,exp:310db537dc924f6b837f63a727f4a238,1108.0,1117.0,ma:63c89d9052c546ff8ab8b5f1c7071bb1
tf:56ce9c6eea9b4c33af41ad1b1b63a7f0,exp:310db537dc924f6b837f63a727f4a238,1117.0,1124.0,ma:63c89d9052c546ff8ab8b5f1c7071bb1
tf:529ce7151ab84d90bb0728bbb5c59085,exp:310db537dc924f6b837f63a727f4a238,1150.5,1151.5,ma:63c89d9052c546ff8ab8b5f1c7071bb1
tf:41a1f54a382846369fa8a5c14c193ee0,exp:310db537dc924f6b837f63a727f4a238,1155.5,1160.5,ma:63c89d9052c546ff8ab8b5f1c7071bb1
tf:8a36f203d6f741f1bf76afa5ae27d5d0,exp:7bcd7f06d1ae40be8a33eece8798f7f5,279.0,287.0,ma:0c18581713f346f591d15e1bd5e1c805
tf:085fc89389054658902cb1431a88622a,exp:7bcd7f06d1ae40be8a33eece8798f7f5,287.0,296.0,ma:0c18581713f346f591d15e1bd5e1c805
tf:e154bf8a03fc46d19583e3747994d27d,exp:7bcd7f06d1ae40be8a33eece8798f7f5,296.0,297.0,ma:4c3cb83aa8064e9c879a3a8f04b6d8da
tf:3ee0e29c28f04fa9b59ae05762e93a29,exp:7bcd7f06d1ae40be8a33eece8798f7f5,297.0,309.0,ma:4c3cb83aa8064e9c879a3a8f04b6d8da
tf:6a5d69cee4924905b89bee4ec9ffe29e,exp:7bcd7f06d1ae40be8a33eece8798f7f5,309.0,322.5,ma:4c3cb83aa8064e9c879a3a8f04b6d8da
tf:32fb57c7aecf4200824b937f454c4041,exp:7bcd7f06d1ae40be8a33eece8798f7f5,337.0,346.0,ma:0c18581713f346f591d15e1bd5e1c805
tf:3a97879613364323b573df7e405fef7b,exp:7bcd7f06d1ae40be8a33eece8798f7f5,346.0,348.0,ma:0c18581713f346f591d15e1bd5e1c805
tf:cc49a40908cd4b51aab8c33084046bfc,exp:7bcd7f06d1ae40be8a33eece8798f7f5,348.0,351.0,ma:0c18581713f346f591d15e1bd5e1c805
tf:c4f24bb8d8a243eaae485e6e2af88bb2,exp:7bcd7f06d1ae40be8a33eece8798f7f5,351.0,357.0,ma:0c18581713f346f591d15e1bd5e1c805
tf:ca6a1fec5b9446608ff09c201c4513e2,exp:7bcd7f06d1ae40be8a33eece8798f7f5,357.0,360.0,ma:0c18581713f346f591d15e1bd5e1c805
tf:f42c0834409e41518889996533644c63,exp:7bcd7f06d1ae40be8a33eece8798f7f5,622.0,624.0,ma:4c3cb83aa8064e9c879a3a8f04b6d8da
tf:525337dada4e4644ab337995386ad3ae,exp:7bcd7f06d1ae40be8a33eece8798f7f5,624.0,628.0,ma:4c3cb83aa8064e9c879a3a8f04b6d8da
tf:ebf06bab0f5c474da4c65f6e834e7a67,exp:7bcd7f06d1ae40be8a33eece8798f7f5,628.0,636.0,ma:0c18581713f346f591d15e1bd5e1c805
tf:9e62c332b94b4d41ae1d61c6d0ce9412,exp:7bcd7f06d1ae40be8a33eece8798f7f5,636.0,642.0,ma:0c18581713f346f591d15e1bd5e1c805
tf:c73337d0e58a47d69301aee1731f71fd,exp:7bcd7f06d1ae40be8a33eece8798f7f5,642.0,651.0,ma:0c18581713f346f591d15e1bd5e1c805
tf:dccf35fa95a341d59e58ee60872ce01a,exp:7bcd7f06d1ae40be8a33eece8798f7f5,651.0,657.0,ma:0c18581713f346f591d15e1bd5e1c805
tf:06c110d22bb84b8ebf894e3100dfd52b,exp:7bcd7f06d1ae40be8a33eece8798f7f5,756.0,757.0,ma:0c18581713f346f591d15e1bd5e1c805
tf:98ec4969fcbc436286dab8728d2c2bcd,exp:7bcd7f06d1ae40be8a33eece8798f7f5,757.0,760.0,ma:4c3cb83aa8064e9c879a3a8f04b6d8da
tf:7945c3f3055648119f0d4267a28d13b0,exp:7bcd7f06d1ae40be8a33eece8798f7f5,760.0,768.0,ma:0c18581713f346f591d15e1bd5e1c805
tf:cdf02c162b18467b816bf2f7aa468dfc,exp:7bcd7f06d1ae40be8a33eece8798f7f5,768.0,772.0,ma:4c3cb83aa8064e9c879a3a8f04b6d8da
tf:7d25141097b940d9be759bfe1c867a16,exp:7bcd7f06d1ae40be8a33eece8798f7f5,773.0,782.0,ma:0c18581713f346f591d15e1bd5e1c805
tf:5237e748667d4a079c59d0386ed4392a,exp:7bcd7f06d1ae40be8a33eece8798f7f5,782.0,789.0,ma:0c18581713f346f591d15e1bd5e1c805
tf:042fd40c001943bda6d96fd76489ec7a,exp:7bcd7f06d1ae40be8a33eece8798f7f5,789.0,793.0,ma:0c18581713f346f591d15e1bd5e1c805
tf:c75146594d3f4983a28d9b4ac2dd007a,exp:7bcd7f06d1ae40be8a33eece8798f7f5,793.0,797.0,ma:4c3cb83aa8064e9c879a3a8f04b6d8da
tf:fefb7d1c55824b4cb2760b6ce22565ed,exp:7bcd7f06d1ae40be8a33eece8798f7f5,793.0,800.0,ma:0c18581713f346f591d15e1bd5e1c805
tf:0c9a28f334554b319a6b43ef75080ff3,exp:7bcd7f06d1ae40be8a33eece8798f7f5,800.0,806.0,ma:0c18581713f346f591d15e1bd5e1c805
tf:318bf88117f145ae93492e1a05c65313,exp:7bcd7f06d1ae40be8a33eece8798f7f5,806.0,807.0,ma:4c3cb83aa8064e9c879a3a8f04b6d8da
tf:a643c34b947a45fb91f20982be199ea8,exp:7bcd7f06d1ae40be8a33eece8798f7f5,807.0,819.0,ma:4c3cb83aa8064e9c879a3a8f04b6d8da
tf:5b49d0ec141340a18ebba46fb0cb99c1,exp:7bcd7f06d1ae40be8a33eece8798f7f5,819.0,822.0,ma:4c3cb83aa8064e9c879a3a8f04b6d8da
tf:263c947469a3495f9e9c82bb9f56ad09,exp:7bcd7f06d1ae40be8a33eece8798f7f5,822.0,823.0,ma:4c3cb83aa8064e9c879a3a8f04b6d8da
tf:e6d2ad6e1dd44e42bad5cfaa087304fb,exp:7bcd7f06d1ae40be8a33eece8798f7f5,823.0,835.0,ma:4c3cb83aa8064e9c879a3a8f04b6d8da
tf:2f76b05cbfd349c4aa7f65134cad15ac,exp:7bcd7f06d1ae40be8a33eece8798f7f5,806.0,814.0,ma:0c18581713f346f591d15e1bd5e1c805
tf:2a0c70472e204380b168bd3ab3e10a05,exp:7bcd7f06d1ae40be8a33eece8798f7f5,835.0,840.0,ma:4c3cb83aa8064e9c879a3a8f04b6d8da
tf:95a977b399594f0fa3170dc98ce7bfc2,exp:7bcd7f06d1ae40be8a33eece8798f7f5,840.0,850.5,ma:4c3cb83aa8064e9c879a3a8f04b6d8da
tf:15fd865b3f5d43b6959f62cb4ceaa33f,exp:7bcd7f06d1ae40be8a33eece8798f7f5,855.5,864.5,ma:4c3cb83aa8064e9c879a3a8f04b6d8da
tf:277cbd4fc30843949692936b213681cb,exp:7bcd7f06d1ae40be8a33eece8798f7f5,864.5,872.0,ma:4c3cb83aa8064e9c879a3a8f04b6d8da
tf:3f7a4cdd90d64b6aae10346054ca7392,exp:7bcd7f06d1ae40be8a33eece8798f7f5,819.0,820.0,ma:0c18581713f346f591d15e1bd5e1c805
tf:92e279a6c8084bb8978ac1d0a5040d09,exp:7bcd7f06d1ae40be8a33eece8798f7f5,820.0,828.0,ma:0c18581713f346f591d15e1bd5e1c805
tf:b496576c500b4eb88b91d6a41773bfcc,exp:7bcd7f06d1ae40be8a33eece8798f7f5,872.0,873.0,ma:4c3cb83aa8064e9c879a3a8f04b6d8da
tf:3641493c7c3c42af89a04bdbb7665be2,exp:7bcd7f06d1ae40be8a33eece8798f7f5,873.0,885.0,ma:4c3cb83aa8064e9c879a3a8f04b6d8da
tf:c7d758b699fc416ea4c7971782ef422e,exp:7bcd7f06d1ae40be8a33eece8798f7f5,885.0,891.0,ma:4c3cb83aa8064e9c879a3a8f04b6d8da
tf:6a7601c7be624897809b59eabbc5d1be,exp:7bcd7f06d1ae40be8a33eece8798f7f5,891.0,894.0,ma:4c3cb83aa8064e9c879a3a8f04b6d8da
tf:1d30132ba2064a87887604357885bb3a,exp:7bcd7f06d1ae40be8a33eece8798f7f5,828.0,837.0,ma:0c18581713f346f591d15e1bd5e1c805
tf:0c69bb98bafa42be90b573f559b27af1,exp:7bcd7f06d1ae40be8a33eece8798f7f5,837.0,840.0,ma:0c18581713f346f591d15e1bd5e1c805
tf:98c6a8d3a2824797ad4c7a95100e5acd,exp:7bcd7f06d1ae40be8a33eece8798f7f5,840.0,849.0,ma:0c18581713f346f591d15e1bd5e1c805
tf:c2e6ca0362474d8c863140d9b23d62fd,exp:7bcd7f06d1ae40be8a33eece8798f7f5,899.0,906.0,ma:4c3cb83aa8064e9c879a3a8f04b6d8da
tf:67f10af61d204d958d492ccf565fb148,exp:7bcd7f06d1ae40be8a33eece8798f7f5,906.0,913.0,ma:4c3cb83aa8064e9c879a3a8f04b6d8da
tf:d7083a179c3d4302b27a096b4090a76d,exp:7bcd7f06d1ae40be8a33eece8798f7f5,854.0,856.0,ma:0c18581713f346f591d15e1bd5e1c805
tf:7729041a960d421393a987fd74092ffa,exp:7bcd7f06d1ae40be8a33eece8798f7f5,856.0,857.0,ma:0c18581713f346f591d15e1bd5e1c805
tf:0359bef504c14cd8aed8881abe45b954,exp:7bcd7f06d1ae40be8a33eece8798f7f5,857.0,866.0,ma:0c18581713f346f591d15e1bd5e1c805
tf:52f663a782f34f65a088ee7984d8d8f2,exp:7bcd7f06d1ae40be8a33eece8798f7f5,866.0,872.0,ma:0c18581713f346f591d15e1bd5e1c805
tf:0720830d40074ead9ce782def7c059c2,exp:7bcd7f06d1ae40be8a33eece8798f7f5,913.0,914.0,ma:4c3cb83aa8064e9c879a3a8f04b6d8da
tf:d5c59ac1da22483f990b255a489626d2,exp:7bcd7f06d1ae40be8a33eece8798f7f5,442.0,445.0,ma:9f6b20c429f34831bc03c085877a0295
tf:022da11e29cf4f0197c83b546bb6007c,exp:7bcd7f06d1ae40be8a33eece8798f7f5,872.0,879.0,ma:0c18581713f346f591d15e1bd5e1c805
tf:8118a52f12a44349b3d72f2447f932e3,exp:7bcd7f06d1ae40be8a33eece8798f7f5,914.0,918.0,ma:4c3cb83aa8064e9c879a3a8f04b6d8da
tf:7c1ec612bf3345b3a6236410c7339bf1,exp:7bcd7f06d1ae40be8a33eece8798f7f5,918.0,924.0,ma:4c3cb83aa8064e9c879a3a8f04b6d8da
tf:f4f9a89fd97c4f75b34927c167912321,exp:7bcd7f06d1ae40be8a33eece8798f7f5,929.0,939.5,ma:4c3cb83aa8064e9c879a3a8f04b6d8da
tf:3ab48b7b7d584b02974c78538fb69d99,exp:7bcd7f06d1ae40be8a33eece8798f7f5,939.5,943.5,ma:4c3cb83aa8064e9c879a3a8f04b6d8da
tf:50ba28b69c714156ac66a7ee310881ff,exp:7bcd7f06d1ae40be8a33eece8798f7f5,943.5,948.5,ma:4c3cb83aa8064e9c879a3a8f04b6d8da
tf:456a8e532ab64045873c9d4b8e0503d1,exp:7bcd7f06d1ae40be8a33eece8798f7f5,948.5,959.0,ma:4c3cb83aa8064e9c879a3a8f04b6d8da
tf:99122bed44484908873ce6f4622f9b99,exp:7bcd7f06d1ae40be8a33eece8798f7f5,959.0,968.0,ma:4c3cb83aa8064e9c879a3a8f04b6d8da
tf:9c51256cb2214a1988b122a001abe63d,exp:7bcd7f06d1ae40be8a33eece8798f7f5,968.0,975.0,ma:4c3cb83aa8064e9c879a3a8f04b6d8da
tf:7ded71ee7625423e94c2c9b14c75f3b4,exp:7bcd7f06d1ae40be8a33eece8798f7f5,975.0,983.0,ma:4c3cb83aa8064e9c879a3a8f04b6d8da
tf:32c32ce2267542e69ad7e5d7ef6891c6,exp:7bcd7f06d1ae40be8a33eece8798f7f5,824.0,837.5,ma:9f6b20c429f34831bc03c085877a0295
tf:cf961b4d3a8d4d628cacb550ffc419f3,exp:7bcd7f06d1ae40be8a33eece8798f7f5,988.0,997.0,ma:4c3cb83aa8064e9c879a3a8f04b6d8da
tf:7307d66dc0484d9d9a804c0af7e34d15,exp:7bcd7f06d1ae40be8a33eece8798f7f5,997.0,1007.5,ma:4c3cb83aa8064e9c879a3a8f04b6d8da
tf:3acba87e925443428e7a92fa33d49637,exp:7bcd7f06d1ae40be8a33eece8798f7f5,837.5,849.5,ma:9f6b20c429f34831bc03c085877a0295
tf:f6ba7c25b1a0407489da3900768e2920,exp:7bcd7f06d1ae40be8a33eece8798f7f5,892.5,901.5,ma:0c18581713f346f591d15e1bd5e1c805
tf:3d046e52a0e743f29dbf7bb88261f8da,exp:7bcd7f06d1ae40be8a33eece8798f7f5,1007.5,1014.5,ma:4c3cb83aa8064e9c879a3a8f04b6d8da
tf:219d3d0a004e47e2b51266025b5db445,exp:7bcd7f06d1ae40be8a33eece8798f7f5,1014.5,1020.5,ma:4c3cb83aa8064e9c879a3a8f04b6d8da
tf:6e2f6f5117754d3796dbffc9411a7f5c,exp:7bcd7f06d1ae40be8a33eece8798f7f5,849.5,863.0,ma:9f6b20c429f34831bc03c085877a0295
tf:a652f29b43074699ab96b4e35eaaa017,exp:7bcd7f06d1ae40be8a33eece8798f7f5,863.0,866.0,ma:9f6b20c429f34831bc03c085877a0295
tf:3398208390184ce08d5b7c1409ed4e80,exp:7bcd7f06d1ae40be8a33eece8798f7f5,866.0,873.5,ma:9f6b20c429f34831bc03c085877a0295
tf:5a8ea1f4f90c4fd2a702c29640316b1f,exp:7bcd7f06d1ae40be8a33eece8798f7f5,906.5,910.5,ma:0c18581713f346f591d15e1bd5e1c805
tf:dea30f8094d347219df94897018f0ed0,exp:7bcd7f06d1ae40be8a33eece8798f7f5,1020.5,1022.5,ma:4c3cb83aa8064e9c879a3a8f04b6d8da
tf:8ad0d95a3ae44d809721fddf8c7687f6,exp:7bcd7f06d1ae40be8a33eece8798f7f5,873.5,878.0,ma:9f6b20c429f34831bc03c085877a0295
