task_id,exp_id,start_time,end_time,ressource_id
ts:73d053ff6a3c4d79aa6493e777ba816a,exp:d9110be13d4645e4992dc6b6c69a1e18,0.0,5.0,ma:3bf13d9143874f649a5614ecc82d7d59
ts:73d053ff6a3c4d79aa6493e777ba816a,exp:e4a4022b43e9414fa57d1afde563cd27,0.0,5.0,ma:3bf13d9143874f649a5614ecc82d7d59
ts:73d881310d4d4d93ac4464591fe01220,exp:b32e25fe54c54945aac033722495d0fd,0.0,3.0,mr:b9315173e2eb48e59ee2d9dc9e1826c5
ts:73e398c654724c2d82c4b534ecfa0222,exp:1ca1aa9f538c4f44a71101cd9f9a69d2,50.0,53.0,ma:25f41bfa9d264e469c8f1a7ebbf78b3c
ts:73f831edc5f5435e968a8ca9366532f7,exp:b560796a874448e884ae32ba97511736,146.0,168.0,ma:f9f3ed29270e4949b4e2a9de03d1a7aa
ts:73fa8d3bfd0f4c6287230010e060ff4d,exp:30e191a47fe4423989e638285bf7ec61,121.0,123.0,mr:4e0ea6ff813149ee8af85621d4e06c0f
ts:740df7d641034fd4a35f83836710a10f,exp:ba0b13b6a7f04263811d79df5cf185a0,98.0,101.0,ma:f4fb7f624e0446b29d49942537ed8c48
ts:740e37c259d443a19c74f4d641b61716,exp:1ca1aa9f538c4f44a71101cd9f9a69d2,98.0,101.0,ma:e054465a78244ff4b199c1a92955cd05
ts:74290fdf2e0e4dcda1c36e873308f9e5,exp:92b7e370534647378cc17a5b832b7137,0.0,3.0,mr:ddc8547449ed4957b3c443c248b129ee
ts:74334a0d855b4d509e28f18c821416ff,exp:fdca22bbf3d740098b3bccf0643db446,0.0,5.0,ma:4ab96af1b8a24fd18d6872a8be1242d4
ts:7434bd2c811743a5a396440fa7b25899,exp:92b7e370534647378cc17a5b832b7137,146.0,168.0,ma:a956f37c927f4c77a9fd0617452abba2
ts:74352823b525443a92ba0ac878defef9,exp:d6804b786e004c928a897482bbae8b37,146.0,168.0,ma:481cfe97884e4125a1875cf1062fe2c1
ts:74367c231a784433960dc2694326970c,exp:337ec4273b8346228e7417c303fa4f02,0.0,3.0,mr:0ca97041959a4d6ca3dbcd2bc183438e
ts:744a67785afb4261b25772548ac473d1,exp:7d8c1849d8e74e8c9d75a29bb7e29989,25.0,27.0,mr:3107e07e53ff4b5fb1bb15839aac2ee8
ts:7476eddbc6134c8bbbc05d8385a687f6,exp:90113286f905407fbdcc49f06c9ee042,146.0,168.0,ma:b3b300cc680944e6be52bb3738f22f12
ts:748e2f52565e452fb7173b6da31b4526,exp:92b7e370534647378cc17a5b832b7137,122.0,125.0,ma:5dffe8a77d3f4838a55f07fdac261068
ts:748ec0b659704c538306320eaa3ecdb3,exp:90113286f905407fbdcc49f06c9ee042,146.0,168.0,ma:b0a829bbf4cb45069c50f5e24720453e
ts:7499187c3c704f1a821d5d773b8e1161,exp:7d8c1849d8e74e8c9d75a29bb7e29989,0.0,3.0,mr:49f89978483141789d4d2aba468b46af
ts:749ecec2e4bf4edbbbb44ec7b078d7ca,exp:d6804b786e004c928a897482bbae8b37,73.0,75.0,mr:b00ec0d6eb894bea95877d2fcf37025c
ts:74a4d23b399c494690e1920392b6d390,exp:b32e25fe54c54945aac033722495d0fd,0.0,3.0,mr:8564000aa9a04f438350963449b26137
ts:74a7ca50418e4f95bc5566a0765c0a11,exp:593ec4a7e94b41249bc79fc0cd985b35,0.0,3.0,mr:303fc11e1eb646c78d0422ede679a904
ts:74abcffd41b04057a4d2ada7f0bb062b,exp:b32e25fe54c54945aac033722495d0fd,146.0,168.0,ma:57ed84b80fac429d9859b845a26a962b
ts:74b894d96a134d2bbda5bf56efd66752,exp:7853f2dfb3104526a44bede02225eef6,122.0,125.0,ma:b702f079a59046bda92153b154b9815d
ts:74cadc8e7dd0448e9f95224248c9b732,exp:5249899eebfa48188aeaad1921ef85eb,50.0,53.0,ma:86483203c7764f0da4fba2bf5c686f97
ts:74d369febf52453a906cdd92277f1358,exp:7853f2dfb3104526a44bede02225eef6,121.0,123.0,mr:0761d45c72934225bdff46e900779d24
ts:74e3723dd24546f6961368b6fa79fa98,exp:ae4bfed5b8684fa983699282a9b14413,97.0,99.0,mr:1a278aa9a3de4c1baa17a26e19b3d892
ts:74e3d081ee2b48c1862b337c91c9eade,exp:7f7f5ac6fcd9444aa35949b5ca44517f,145.0,168.0,mr:af25fce56afe4d429aa63077f329e526
ts:74e4473a0e364b0189bff2e3c877aefb,exp:90113286f905407fbdcc49f06c9ee042,0.0,5.0,ma:fe26944e47bf4139b6d5a54b1f7f4367
ts:74ecbd4a86e24c90a4a247b92365c4a2,exp:7f7f5ac6fcd9444aa35949b5ca44517f,121.0,123.0,mr:463f791574a24f398b21222d43b1f726
ts:74fa3b817534497e8b2fcdd70c36223d,exp:9dd4a1c7e2ef44db978c64d2ba7734d0,26.0,29.0,ma:616f614b5c7447bdb0265ef2e861e012
ts:74fadba1d694420db9375461d4f7372a,exp:afc1a8de140f486cb13df5928e24cdaf,26.0,29.0,ma:c5c444ae35cd498fae9fdd84b13a17ad
ts:74fdf1cd9f7344309dbd6fc1cf9bdced,exp:afc1a8de140f486cb13df5928e24cdaf,0.0,5.0,ma:27f3be8522ed422689d180d8c6ed0e85
ts:75039feb13654828b40e96948f3b09b3,exp:7853f2dfb3104526a44bede02225eef6,0.0,3.0,mr:00ddafdb00c44204bebbc450b4d50b12
ts:750c44b487d74c158f30149ddacd88a6,exp:b560796a874448e884ae32ba97511736,0.0,5.0,ma:1334a58246704e94a158dcd91633669e
ts:7510bad39af6443c804add7bf7171e84,exp:b560796a874448e884ae32ba97511736,98.0,101.0,ma:dba181c89a2b49d8a9578a2065b6d4df
ts:751a1de6bc11409998e254b85af8ece0,exp:7d8c1849d8e74e8c9d75a29bb7e29989,121.0,123.0,mr:0038b38e023a4f7d868df84d05434ba5
ts:751bb95b684145978e0c79df15da9a16,exp:ba0b13b6a7f04263811d79df5cf185a0,0.0,5.0,ma:a52c4f5cee14475faecad5ce812ecb1a
ts:752def27d25d4ea09f9093a7a0aaf905,exp:debc99b0503f4fdebe41b61cee41ffef,121.0,123.0,mr:eab5ed15d1b84d488ca329179e15b3ef
ts:75366ce15bd7419b83ba56ca121433ee,exp:593ec4a7e94b41249bc79fc0cd985b35,98.0,101.0,ma:bd50c6560df243059effdc21ade12e8d
ts:7538b43763c149c3ac6349956292aea3,exp:b560796a874448e884ae32ba97511736,0.0,5.0,ma:866bad0108794b0fbd6c6489d8219256
ts:754a0f93e6dc4c06b7c1a31aa435f911,exp:d6804b786e004c928a897482bbae8b37,49.0,51.0,mr:7cadb7e5139d4771bef84b48c2d5ada6
ts:7552fc9e7c67455aae2735b0ebe34966,exp:90113286f905407fbdcc49f06c9ee042,98.0,101.0,ma:e30501d221804d91a438887b2a7957cb
ts:7558040df0dc4b1d903fe52c335afe62,exp:9dd4a1c7e2ef44db978c64d2ba7734d0,146.0,168.0,ma:15855708e3ca4a7e9aba7040c6c43ceb
ts:75686196f03749b2abad14cd4cf2cbc1,exp:1d5708601cf64577b1cf88d42cace205,50.0,53.0,ma:322b794f23924c48a6d8913cbd260eda
ts:75686196f03749b2abad14cd4cf2cbc1,exp:33492d06e660466498122a4518efbc45,50.0,53.0,ma:322b794f23924c48a6d8913cbd260eda
ts:75686196f03749b2abad14cd4cf2cbc1,exp:511128d809f74a0ea6134cbf3b9c99f2,50.0,53.0,ma:322b794f23924c48a6d8913cbd260eda
ts:75686196f03749b2abad14cd4cf2cbc1,exp:c204fcd2d3904dc5a34f0fcda93172f7,50.0,53.0,ma:322b794f23924c48a6d8913cbd260eda
ts:75686196f03749b2abad14cd4cf2cbc1,exp:cc097910932e447e8ee917f5ff04d9ee,50.0,53.0,ma:322b794f23924c48a6d8913cbd260eda
ts:756c1b26f8f841f089d8b02bad8eb344,exp:d6804b786e004c928a897482bbae8b37,0.0,5.0,ma:42010d303fd941b8a4972040bf15bf49
ts:756f92fd27b04346a3b9d5046b678f54,exp:1ca1aa9f538c4f44a71101cd9f9a69d2,98.0,101.0,ma:94d9bde4c9ce40b38a6454ebf517bbee
ts:757442ed6aaf400bba297f54e7b26061,exp:593ec4a7e94b41249bc79fc0cd985b35,98.0,101.0,ma:752eb72f7c6c4b80a21dfe5dce0728b3
ts:757c02ff7c774cdaab84a8317ed76224,exp:b560796a874448e884ae32ba97511736,98.0,101.0,ma:394a708710cc43d79029dcffd351b42f
ts:7585bccb26c44f6a91a258bef4de8608,exp:fdca22bbf3d740098b3bccf0643db446,145.0,168.0,mr:a40910f785d64c85bbea6dd0e3e5440d
ts:7585f2b6360c4fcf99223a7c30eedf90,exp:67accf48c36f46f99a4c8e13b866acd0,26.0,29.0,ma:50a388c303594028930eeeca57ee4425
ts:7585f2b6360c4fcf99223a7c30eedf90,exp:7978da58ced84164aa865d9974f4a54e,26.0,29.0,ma:50a388c303594028930eeeca57ee4425
ts:7585f2b6360c4fcf99223a7c30eedf90,exp:b9f54ce2d1f2416aa2f9c5d56ccf44a9,26.0,29.0,ma:50a388c303594028930eeeca57ee4425
ts:7585f2b6360c4fcf99223a7c30eedf90,exp:c58dfb964df84a72a3b57fd24ec5bb4f,26.0,29.0,ma:50a388c303594028930eeeca57ee4425
ts:7585f2b6360c4fcf99223a7c30eedf90,exp:eaa12cc0f34b46f1aa567cbff9281967,26.0,29.0,ma:50a388c303594028930eeeca57ee4425
ts:758f9f43402e49a7aa7006ea7762dc4a,exp:a78e73355f3f415a86acdea754da0e2a,73.0,75.0,mr:5e3ad2f387de43b998c646a1cfcf1892
ts:7590009a837b4c888472a4b74351bc2b,exp:92b7e370534647378cc17a5b832b7137,122.0,125.0,ma:a956f37c927f4c77a9fd0617452abba2
ts:7590154ebf5d40f19ef43e8c0287c670,exp:7d8c1849d8e74e8c9d75a29bb7e29989,25.0,27.0,mr:3f5edf30ae2c41b8b931004222e16533
ts:75980490a9c748a8b3dd13e173565640,exp:1ca1aa9f538c4f44a71101cd9f9a69d2,145.0,168.0,mr:14b318bd7e8143268a746f6bde9f1bf7
ts:759aa2d8a0434e4695c49f114b49a0c4,exp:afc1a8de140f486cb13df5928e24cdaf,97.0,99.0,mr:c61bd20a589c4439b7a2d79bfb8c0346
ts:75a154e23ffe4c188320074962a39403,exp:2b5b8dd4b87d4086b5c70f3f26f71d57,49.0,51.0,mr:29c7b2fb4544440abd13ce3776c6dd28
ts:75a154e23ffe4c188320074962a39403,exp:9e8da92041394a66a54b27d7ef5779ca,49.0,51.0,mr:29c7b2fb4544440abd13ce3776c6dd28
ts:75a154e23ffe4c188320074962a39403,exp:b1cd091d85e14fc6800408c2436879b3,49.0,51.0,mr:29c7b2fb4544440abd13ce3776c6dd28
ts:75a154e23ffe4c188320074962a39403,exp:ca8ec18ac8374ebbb4084b46121942d2,49.0,51.0,mr:29c7b2fb4544440abd13ce3776c6dd28
ts:75a154e23ffe4c188320074962a39403,exp:eb783d8c34b742cd9d079e39887d80f7,49.0,51.0,mr:29c7b2fb4544440abd13ce3776c6dd28
ts:75a2ab24062346b9be203228c8977ca5,exp:337ec4273b8346228e7417c303fa4f02,0.0,3.0,mr:a5ddcb3bb47c4402ae1ff9bb75e35aba
ts:75a7280d4bf2469d8681dcb46541e481,exp:b560796a874448e884ae32ba97511736,97.0,99.0,mr:326f999178b543a68f11fde1b2dbe017
ts:75a77b3c6fed45b59d35f5cbbffc0902,exp:5249899eebfa48188aeaad1921ef85eb,145.0,168.0,mr:a4d3a9f2e8d24314a399eb93b1e30447
ts:75abdc8b329644a79875db93615d3a72,exp:b32e25fe54c54945aac033722495d0fd,50.0,53.0,ma:68e43cedb0a5413980ff96e041a3e6a5
ts:75ad800ea5be4293bdbc0d4f1e7a2bcc,exp:1ca1aa9f538c4f44a71101cd9f9a69d2,122.0,125.0,ma:4a4a6961fda5460f93c042f0a2b93124
ts:75be865d8d5d46ffade1709004202a11,exp:ae4bfed5b8684fa983699282a9b14413,50.0,53.0,ma:e96fd0f4da9e44a4a90543f4fd4c44d1
ts:75c9feb47f234a5fb00452c31a5bc5ea,exp:593ec4a7e94b41249bc79fc0cd985b35,0.0,3.0,mr:48f4019f6c0843b090650daf88b25f9e
ts:75ce4b7e6e4447c188a3943fb357b570,exp:b560796a874448e884ae32ba97511736,121.0,123.0,mr:d9b22ba96f9444b3bf428d4650647b08
ts:75d40bc45c4344b297cf804c32aae000,exp:9dd4a1c7e2ef44db978c64d2ba7734d0,25.0,27.0,mr:5b6ae963c2b5495ab61e8b2727ef79f8
ts:75d41f1b7d6e4620b987758534a18dc0,exp:593ec4a7e94b41249bc79fc0cd985b35,25.0,27.0,mr:358fbacae1aa424599d8f6009d0388ec
ts:75df90ccd1a849468797567089fca50a,exp:5249899eebfa48188aeaad1921ef85eb,0.0,5.0,ma:70d541009a6f4306865d1f90f40afc05
ts:75e7aac37c6e43eaba9ea178ec34a1c7,exp:67accf48c36f46f99a4c8e13b866acd0,49.0,51.0,mr:140625577a4c4e8fb9fd7f2f0f0d35f1
ts:75e7aac37c6e43eaba9ea178ec34a1c7,exp:7978da58ced84164aa865d9974f4a54e,49.0,51.0,mr:140625577a4c4e8fb9fd7f2f0f0d35f1
ts:75e7aac37c6e43eaba9ea178ec34a1c7,exp:b9f54ce2d1f2416aa2f9c5d56ccf44a9,49.0,51.0,mr:140625577a4c4e8fb9fd7f2f0f0d35f1
ts:75e7aac37c6e43eaba9ea178ec34a1c7,exp:c58dfb964df84a72a3b57fd24ec5bb4f,49.0,51.0,mr:140625577a4c4e8fb9fd7f2f0f0d35f1
ts:75e7aac37c6e43eaba9ea178ec34a1c7,exp:eaa12cc0f34b46f1aa567cbff9281967,49.0,51.0,mr:140625577a4c4e8fb9fd7f2f0f0d35f1
ts:75fb253e19b44383b76ab59e01d8870e,exp:92b7e370534647378cc17a5b832b7137,73.0,75.0,mr:e4b18f919e1940548813daf7839ba51c
ts:76103a7b3dc844319920a60919c58fa2,exp:92b7e370534647378cc17a5b832b7137,26.0,29.0,ma:5dffe8a77d3f4838a55f07fdac261068
ts:7610f46cbe0447a6b6a7e7faba7aa32a,exp:fdca22bbf3d740098b3bccf0643db446,98.0,101.0,ma:b0ea3657c61148a580ef20f21b9cb36e
ts:76113917bb9049859aaef25ab8c949d1,exp:92b7e370534647378cc17a5b832b7137,50.0,53.0,ma:a956f37c927f4c77a9fd0617452abba2
ts:761a8d51899c4c2baa35e5b58207c694,exp:337ec4273b8346228e7417c303fa4f02,146.0,168.0,ma:6e67309e240f42609ba40c16b07e19f7
ts:7624d65efdda4feeb4f90be3bdc14351,exp:9dd4a1c7e2ef44db978c64d2ba7734d0,122.0,125.0,ma:f8ca61ace3d945358fc9744b8d21ee4c
ts:7625c10e9b9340988f9f8a7e91692a4e,exp:ba0b13b6a7f04263811d79df5cf185a0,74.0,77.0,ma:c65667d4cac048e1ba12679d67f282ba
ts:76355d76227740d2ac00c08b5a1bbebb,exp:1ca1aa9f538c4f44a71101cd9f9a69d2,73.0,75.0,mr:82e7f99373db405092c39c46cb89001c
ts:763ad8ddb84140e79bad74dc78224ec9,exp:d6804b786e004c928a897482bbae8b37,73.0,75.0,mr:83221dc39f6a4681b57022ad7b4632bf
ts:763f3f640955467f9fd34755212f22b8,exp:debc99b0503f4fdebe41b61cee41ffef,0.0,5.0,ma:896c5f6ab4fc46aea2cdcad046c90e73
ts:7643800bac9c4772b2d4d33101d77a99,exp:92b7e370534647378cc17a5b832b7137,25.0,27.0,mr:ddc8547449ed4957b3c443c248b129ee
ts:765c19d2093146248122ba41ce1da09b,exp:30e191a47fe4423989e638285bf7ec61,98.0,101.0,ma:ece43127cd544b5fa175d8cab05d7952
ts:765cb8616ff14bf28097317de65d6b8b,exp:debc99b0503f4fdebe41b61cee41ffef,97.0,99.0,mr:eab5ed15d1b84d488ca329179e15b3ef
ts:765ef10ff44c41799ad0559a88afe83e,exp:b32e25fe54c54945aac033722495d0fd,121.0,123.0,mr:154931b02a0f4dc2a560a69e9bc126ef
ts:765f32db3a184accb4c44a196a7092cf,exp:11ff1fb05b674c518056597b444fad56,49.0,51.0,mr:2e888a5cacd34916926654d413e23f1a
ts:765f32db3a184accb4c44a196a7092cf,exp:61a667a70d2a4d7c93014404e703b0cc,49.0,51.0,mr:2e888a5cacd34916926654d413e23f1a
ts:765f32db3a184accb4c44a196a7092cf,exp:75b79441e4ae4dc9bc5ef0e21473c3a2,49.0,51.0,mr:2e888a5cacd34916926654d413e23f1a
ts:765f32db3a184accb4c44a196a7092cf,exp:a85c0a6b4c864c00bbbff4debec6fb58,49.0,51.0,mr:2e888a5cacd34916926654d413e23f1a
ts:765f32db3a184accb4c44a196a7092cf,exp:dd31f4ecbfc3452a8fdccf733e55ef26,49.0,51.0,mr:2e888a5cacd34916926654d413e23f1a
ts:76678b87f916465ea27c0166536943cc,exp:debc99b0503f4fdebe41b61cee41ffef,122.0,125.0,ma:b5761dfcedf545499fa026dfd2ae158b
ts:766c1f14f8f641a99232054251a324e1,exp:1d5708601cf64577b1cf88d42cace205,145.0,168.0,mr:be4ac172d2f540c58b6d7659be4b569c
ts:766c1f14f8f641a99232054251a324e1,exp:33492d06e660466498122a4518efbc45,145.0,168.0,mr:be4ac172d2f540c58b6d7659be4b569c
ts:766c1f14f8f641a99232054251a324e1,exp:511128d809f74a0ea6134cbf3b9c99f2,145.0,168.0,mr:be4ac172d2f540c58b6d7659be4b569c
ts:766c1f14f8f641a99232054251a324e1,exp:c204fcd2d3904dc5a34f0fcda93172f7,145.0,168.0,mr:be4ac172d2f540c58b6d7659be4b569c
ts:766c1f14f8f641a99232054251a324e1,exp:cc097910932e447e8ee917f5ff04d9ee,145.0,168.0,mr:be4ac172d2f540c58b6d7659be4b569c
ts:7679a7a68f41413fb67b3308fb3c1f27,exp:afc1a8de140f486cb13df5928e24cdaf,0.0,3.0,mr:cfa08b445d9f42a7b609c4d2def59f17
ts:767cda72ef80455db49c3cd845d34359,exp:30e191a47fe4423989e638285bf7ec61,145.0,168.0,mr:0aa3f32140034bfc96cf828f2f1a3f6f
ts:767d7f6a89c84d6ca95e6bf1d075bfd0,exp:1ca1aa9f538c4f44a71101cd9f9a69d2,49.0,51.0,mr:ff9c3180d3d34d789c13f587e801f024
ts:768047f72a434378b8e6864ec9942c5b,exp:ae4bfed5b8684fa983699282a9b14413,97.0,99.0,mr:eb3e72bdf8924a618983213d65491e1f
ts:7683852f43a845a88e192521c03624c8,exp:7f7f5ac6fcd9444aa35949b5ca44517f,26.0,29.0,ma:ea676d3dcb2142f8bac115ee9fa78d6b
ts:76893ce2caf2421ebd41ec3b24450bee,exp:593ec4a7e94b41249bc79fc0cd985b35,145.0,168.0,mr:6ed764fa2f074981bfff7f2dd716edcc
ts:769543f864f949b68948dc5cf9626c6a,exp:30e191a47fe4423989e638285bf7ec61,0.0,5.0,ma:000da5952b344c2bb7d6b2a6a11723f0
ts:76a20fde283d422aab770a3ea7a98fe2,exp:b560796a874448e884ae32ba97511736,74.0,77.0,ma:f9f3ed29270e4949b4e2a9de03d1a7aa
ts:76b209bf4a264aeb902fb7412517f928,exp:debc99b0503f4fdebe41b61cee41ffef,73.0,75.0,mr:3e9873c72f8f42a89b8acd8037d647b3
ts:76cc333d9384432f9cea1a625ed806ec,exp:1ca1aa9f538c4f44a71101cd9f9a69d2,0.0,3.0,mr:32d90d10ae7f41a88526af1e30089cbb
ts:76d416e8ed7344f08feac0d5a9ac300f,exp:b32e25fe54c54945aac033722495d0fd,145.0,168.0,mr:7065951305b8486a8e842440ea26c8e1
ts:76ddc1d36ec1405b82b531f4865d58ec,exp:afc1a8de140f486cb13df5928e24cdaf,49.0,51.0,mr:cfa08b445d9f42a7b609c4d2def59f17
ts:76ddd5b332ae45faba34047e4513507b,exp:2153d5c0da934372b0c0c21d0e785832,121.0,123.0,mr:73d866fdb62747f6ac0ed20f76784d51
ts:76ddd5b332ae45faba34047e4513507b,exp:26e8d6a192ad4d7f9691c8d5d43eac57,121.0,123.0,mr:73d866fdb62747f6ac0ed20f76784d51
ts:76ddd5b332ae45faba34047e4513507b,exp:829f5addb4194ad5a5e9f83c4f78b2af,121.0,123.0,mr:73d866fdb62747f6ac0ed20f76784d51
ts:76ddd5b332ae45faba34047e4513507b,exp:964870b49e3f4830bbd4a87b0b723918,121.0,123.0,mr:73d866fdb62747f6ac0ed20f76784d51
ts:76ddd5b332ae45faba34047e4513507b,exp:ba89c7259a634d58b5dc1a68a2c8ad37,121.0,123.0,mr:73d866fdb62747f6ac0ed20f76784d51
ts:76e3b28cd7f646a39c2b1fa00b927339,exp:b32e25fe54c54945aac033722495d0fd,122.0,125.0,ma:a856586485874709a0fd17a316aa5080
ts:76e57d59b60246f1b4f9e140ee5aea45,exp:7853f2dfb3104526a44bede02225eef6,0.0,5.0,ma:41021b50904143c095b9b9e6d0ac4a1d
ts:76e57edff19e4d33bcd4844042519411,exp:30e191a47fe4423989e638285bf7ec61,146.0,168.0,ma:13361c1295cb4c55b1f6bd0ac573ab2e
ts:76e92e0d492341e79bcbb7926cd22827,exp:1ca1aa9f538c4f44a71101cd9f9a69d2,121.0,123.0,mr:e9af005b73db4d34b9c51356664588c9
ts:76fedade41164faa8b83406ed44cab66,exp:debc99b0503f4fdebe41b61cee41ffef,0.0,3.0,mr:38c01af66151414386fe82d35b57503b
ts:770d4f00c65a4ffca8f410eec5f206cd,exp:0b48f44e68ea4849a1e3565229835076,49.0,51.0,mr:deb7418f42af44c1b08d854e9f73a6e2
ts:770d4f00c65a4ffca8f410eec5f206cd,exp:7409428808134ccc8291eb7c52150ad2,49.0,51.0,mr:deb7418f42af44c1b08d854e9f73a6e2
ts:770d4f00c65a4ffca8f410eec5f206cd,exp:d053d085aae8448e98deaa1ed63d018a,49.0,51.0,mr:deb7418f42af44c1b08d854e9f73a6e2
ts:770d4f00c65a4ffca8f410eec5f206cd,exp:d9110be13d4645e4992dc6b6c69a1e18,49.0,51.0,mr:deb7418f42af44c1b08d854e9f73a6e2
ts:770d4f00c65a4ffca8f410eec5f206cd,exp:e4a4022b43e9414fa57d1afde563cd27,49.0,51.0,mr:deb7418f42af44c1b08d854e9f73a6e2
ts:770e1e3488bc4d728356e0b4770b017a,exp:a78e73355f3f415a86acdea754da0e2a,145.0,168.0,mr:c4718b197c59464fab324c2c947bc9f7
ts:77122a308c15465688e0607293d167c4,exp:debc99b0503f4fdebe41b61cee41ffef,74.0,77.0,ma:8bfabe4bc2364b6c8b79af24c567cefc
ts:772089e75ba346d493e38d372a056183,exp:7f7f5ac6fcd9444aa35949b5ca44517f,73.0,75.0,mr:5b43b102834c4287bd4690f851f635cc
ts:7721b3d6760a45fba85599805bcb42c9,exp:a78e73355f3f415a86acdea754da0e2a,0.0,3.0,mr:aa084fa62ff74d96af56057a79dbf8a8
ts:7723e1c0978f4c6ea7ff2e58d6cd2aba,exp:7d8c1849d8e74e8c9d75a29bb7e29989,121.0,123.0,mr:3f5edf30ae2c41b8b931004222e16533
ts:7725499f45874236b13887c90fc70e3f,exp:7853f2dfb3104526a44bede02225eef6,74.0,77.0,ma:387bf0fb158645e0ac4bf0e547e97d24
ts:77445a358b7b4d7ea0e37075ed9e0214,exp:30e191a47fe4423989e638285bf7ec61,25.0,27.0,mr:e0c4e55c247e4abe8f32a61f3d86dc75
ts:776f6f006688411ba6cb12610c755b7c,exp:7d8c1849d8e74e8c9d75a29bb7e29989,0.0,5.0,ma:7ffdd2bdd2b047d5affdce43ef6c582e
ts:777c5708a4464106a82b1b8ee74b6f35,exp:92b7e370534647378cc17a5b832b7137,122.0,125.0,ma:e98546265a4d47a4b5866debaefe6ec4
ts:7789e9cb236d41e08c47f0b64549c304,exp:337ec4273b8346228e7417c303fa4f02,0.0,3.0,mr:b251b59b18364e08b790c4bbf3d6d4e4
ts:77969ea16da94214baec58f4d187ffa7,exp:1b232730821f41bcb8da0dfd6f810891,25.0,27.0,mr:90ebfa595b6e4d488627cf502a12c41c
ts:77969ea16da94214baec58f4d187ffa7,exp:76131ab5d6ab4290b6dd13247ccd8061,25.0,27.0,mr:90ebfa595b6e4d488627cf502a12c41c
ts:77969ea16da94214baec58f4d187ffa7,exp:b64bd86a44af4a768c04976cf4857f0b,25.0,27.0,mr:90ebfa595b6e4d488627cf502a12c41c
ts:77969ea16da94214baec58f4d187ffa7,exp:e6b1a5a6b0e24a9383087e53a073531d,25.0,27.0,mr:90ebfa595b6e4d488627cf502a12c41c
ts:77969ea16da94214baec58f4d187ffa7,exp:f056c47cd3d44e8c8ec02b0d0c94a761,25.0,27.0,mr:90ebfa595b6e4d488627cf502a12c41c
ts:77a0ab0fefa845a3b2e6179a546523cc,exp:90113286f905407fbdcc49f06c9ee042,0.0,5.0,ma:761d730fb52148c490c9f778a19955b5
ts:77a1b71252764b21bb3b91b2b19070f0,exp:7853f2dfb3104526a44bede02225eef6,145.0,168.0,mr:bb72145ccb234512b56501fba6c866b8
ts:77ab449dfb5445b1b1a2a398be37b9ee,exp:90113286f905407fbdcc49f06c9ee042,146.0,168.0,ma:9578970473f34ac88ae718b31d9bad20
ts:77bcd7bdca6f4d57b775c661abb2a4ef,exp:181ed1a174df49ed825091c26081f088,0.0,5.0,ma:77c6949c2d3747ea8493c1cbd8fbbfd6
ts:77bcd7bdca6f4d57b775c661abb2a4ef,exp:1ba3b2bf1b994e868d8c9050b8771ada,0.0,5.0,ma:77c6949c2d3747ea8493c1cbd8fbbfd6
ts:77bcd7bdca6f4d57b775c661abb2a4ef,exp:68051ed8aa73446b96289a997ac85397,0.0,5.0,ma:77c6949c2d3747ea8493c1cbd8fbbfd6
ts:77bcd7bdca6f4d57b775c661abb2a4ef,exp:a9547e5224b5451aa92dd118e4afbd57,0.0,5.0,ma:77c6949c2d3747ea8493c1cbd8fbbfd6
ts:77bcd7bdca6f4d57b775c661abb2a4ef,exp:f6b3dbd637b94bb394af0788076deae2,0.0,5.0,ma:77c6949c2d3747ea8493c1cbd8fbbfd6
ts:77c899f2e3e34d10adc3a861be67b77e,exp:d6804b786e004c928a897482bbae8b37,0.0,3.0,mr:5453c516d79148628f1f2291d5339d79
ts:77cadcf860354e52b7728382b5b19f95,exp:b560796a874448e884ae32ba97511736,122.0,125.0,ma:01da536ac62a4bb5b56d7e251f24c738
ts:77cfa2ef5bce49429a8763c25408fc12,exp:7853f2dfb3104526a44bede02225eef6,98.0,101.0,ma:7fcb9017355e4f0ab2865bb0a4e04e01
ts:77d1a5c10bf8466dad10b2196c1a6a0a,exp:90113286f905407fbdcc49f06c9ee042,0.0,5.0,ma:d8e3cd37f77140b790c0dde1454cdc44
ts:77d1f5f1bef54d8db4ebd2e47599052e,exp:56f5414066874dfc8acf8afb742a4f68,146.0,168.0,ma:ac25c032bd3b4992903c0ebce39cb7af
ts:77d1f5f1bef54d8db4ebd2e47599052e,exp:82be49b850a849e0943df0f1726b3021,146.0,168.0,ma:ac25c032bd3b4992903c0ebce39cb7af
ts:77d1f5f1bef54d8db4ebd2e47599052e,exp:859011f6129f49ca843b9a34594f7cb3,146.0,168.0,ma:ac25c032bd3b4992903c0ebce39cb7af
ts:77d1f5f1bef54d8db4ebd2e47599052e,exp:ded30111cb07460eb08ac5fa8d641492,146.0,168.0,ma:ac25c032bd3b4992903c0ebce39cb7af
ts:77d1f5f1bef54d8db4ebd2e47599052e,exp:f525523755c049dc8160e823b0884a95,146.0,168.0,ma:ac25c032bd3b4992903c0ebce39cb7af
ts:77d8522ae63e49f88fd00dacd8d852e7,exp:92b7e370534647378cc17a5b832b7137,50.0,53.0,ma:b8fdacc6ef79458096f87cfbf10a903d
ts:77da723bf887422abddc0af43ea0ba36,exp:a78e73355f3f415a86acdea754da0e2a,145.0,168.0,mr:491c255809774772990ee4640e1691ff
