uid,start_time,end_time,ressource_id
ts:b83f376ae9d749af960bfdd960c8f36f,73.0,75.0,mr:16f27422e7c54a06804bc238ff475807
ts:b8486a37e266459784b53b01d9277e8a,73.0,75.0,mr:140625577a4c4e8fb9fd7f2f0f0d35f1
ts:b8616c501c65461ba7e1daa4f9b32a51,74.0,77.0,ma:25f41bfa9d264e469c8f1a7ebbf78b3c
ts:b86382cf03a04769953edca43e21fc27,49.0,51.0,mr:2c9f5922ec764f4a930c8df743749ff2
ts:b86453031b6a4e7a91d7d04f5688a124,74.0,77.0,ma:8456ab1a4ec1495a9ac083c981ee4e43
ts:b87859a4b40f404abbd1f4ba5749027d,146.0,168.0,ma:38681e3a72a046eaa4e6ea2f4c46dd7f
ts:b89a6230a7d84c26b64f63b411f5e225,25.0,27.0,mr:0bcce712187843b08cf2f7be12148e2e
ts:b89ee39108984fba8b527ef97bfb2fed,98.0,101.0,ma:23eb52a2a271484eb2442ded82462658
ts:b89fffa4ce6e45128f70310866b7d4d6,97.0,99.0,mr:4b27d47ac1e14903a50ac029bf93c25f
ts:b8ad771a5d714d38ad8336f18d873cda,145.0,168.0,mr:82e7f99373db405092c39c46cb89001c
ts:b8beeddaf3a64b70aafbd30fa136b065,97.0,99.0,mr:4536aa70541b4565a2e205c478565e61
ts:b8bf266590d840ffb5beedb38b1b82c0,121.0,123.0,mr:16f27422e7c54a06804bc238ff475807
ts:b8c82585bac3461fa2a06924bad4a670,145.0,168.0,mr:4c209b179cde424394f59fff0397f007
ts:b8d2b5c2b32a4a45aa7c72579b2b29fd,49.0,51.0,mr:16f27422e7c54a06804bc238ff475807
ts:b8dd21064d154fde91c262cb1bf34550,146.0,168.0,ma:0a509c7f8fb74d31b5aeb2f9efa89a3f
ts:b8e1fc5d74ac4bae9de3726ae3741f41,25.0,27.0,mr:e4b18f919e1940548813daf7839ba51c
ts:b8e2acb9a306445f98d1bd26da3f8c61,25.0,27.0,mr:e84521c857a34be6bf15ead7daf51a2b
ts:b8f48a5e451244278365b7303602f19d,98.0,101.0,ma:b4b07ddd59ef4e94a26428cae81e76b6
ts:b90368987521462288e79d5ed8fa53d4,0.0,3.0,mr:af60f9c703024d4b8b17857c551b3d50
ts:b905e4f15905476f913bf9dfdb2d5b32,145.0,168.0,mr:dc45adcfeee5484f8d0bb3d57219cb7e
ts:b90b6b5b7cdf4ac7992977f378699741,73.0,75.0,mr:0d9c34680d9a461fb5016d44920e8903
ts:b9120568d6e84deea017f9eaae77cdca,122.0,125.0,ma:6909dc0adf1e436a930cd0e69fd6acac
ts:b912e632f069429e88af2deb7cf83663,74.0,77.0,ma:36f3917344854af5ac4dadb9ce936ea1
ts:b912ff5714db4a3384319bbdefa29711,121.0,123.0,mr:e1b3c0cc6e42497a928459aa0fdb38b3
ts:b9362ad1324a426d9758aa94dbdc635d,122.0,125.0,ma:932a74ac0bc44c55be7e7c4af9aec719
ts:b93f271b9d0a4617b071e5c127a9d8ab,26.0,29.0,ma:310fb40fadb740e4a78d095133f421d5
ts:b943d29884a34acba7fb3217ee4b6bfd,0.0,3.0,mr:59fa442f1c2344e3995f4fbf0a20e40c
ts:b9442bf4397f48b6bf6357a692e94c0c,26.0,29.0,ma:97e28904124549a2838a4d965e741fdf
ts:b95548205828472e87569c81829ef2db,121.0,123.0,mr:b9315173e2eb48e59ee2d9dc9e1826c5
ts:b959e97f361146f6a5e6d30fad77840a,50.0,53.0,ma:55574e98c48a4f57adf27601e6aa2442
ts:b975fe6a759542ebb0c8a6d8a4ed8385,74.0,77.0,ma:83968e2c57ef42ed930387b788c661f3
ts:b989483cafbb4f9a99c5fef4723f6a60,26.0,29.0,ma:42010d303fd941b8a4972040bf15bf49
ts:b98ad71416f5420e8fc0d2be9f7e8c37,50.0,53.0,ma:94586941b3cd40aa894b94d9a96530d2
ts:b990c42c7e1347339a0bceafac38156e,73.0,75.0,mr:cc29bbaf796f49559872042900b0c633
ts:b99ae17d50b94e019d317f0cdf35a294,25.0,27.0,mr:0b0d68ec111d4e8bbf19daa123e40308
ts:b99fa36b8d1b4951bb1060c956345485,122.0,125.0,ma:18b9dd2eb19c47bdae2f0c742bb97d38
ts:b9b005de80c54d5e951b51b92983e2fa,74.0,77.0,ma:3842d803f74c4dcaa6648cfeccf53084
ts:b9b3dbd78f954e4da7bf6bd9897f5a33,0.0,5.0,ma:cb350345e0834725a292327e5b92ff85
ts:b9b6c8ddbb3640e6a86e581e245b6a35,25.0,27.0,mr:2618f763730d4f5fb8f74185d9c1a564
ts:b9b7b477e0324794b2f9928e577bac19,98.0,101.0,ma:94586941b3cd40aa894b94d9a96530d2
ts:b9b822c7283b43fb8122739198f75786,97.0,99.0,mr:8420a8c7fb534f4ab9c3d5057d85a1b4
ts:b9bbba30b2054d6daee238e62926043c,121.0,123.0,mr:7cadb7e5139d4771bef84b48c2d5ada6
ts:b9c8d2b1afd942ce9212c544d8882a46,49.0,51.0,mr:95662e4c597f44e284ebbe32a2853939
ts:b9cbfac7b0b64804a789b8790a88d383,146.0,168.0,ma:a1a77b04a5c94455a7f41ba3e0a49bc0
ts:b9d53d498df74211b9785d48d0009965,145.0,168.0,mr:8875675fe4354a59abb2150ae02377f5
ts:b9d96a0d51f24d72b4920ccec2622608,97.0,99.0,mr:953671b2d3304dd49edc64aa47522be5
ts:b9db3f1d62a0485db71ccb37c28e2dbe,26.0,29.0,ma:10aee3a07f0e4178b2f2b138c5ebf2af
ts:b9f2d5088e8b438d88f6464c6ba7652d,98.0,101.0,ma:6e1ac507d2fa4ff990430fea57c89218
ts:b9f3cdede672442d861afdcdf043b6a1,0.0,3.0,mr:eed0a76600e349b0a2a8b574c2c57d6e
ts:b9f9d7aa267f4e9a93cb7f812e352429,73.0,75.0,mr:8c5e6a867317486d8ae20e1418e3a75d
ts:b9fbe5001efb4a1c8aae8864b367208f,122.0,125.0,ma:61de52728e994acd998e18a8c1dc4987
ts:b9fdf789bc94415ba890495a41bf20dd,0.0,5.0,ma:5b569a3f68044b5fa41de471ec29093b
ts:ba044f3674c74084adf5a210165d47d2,49.0,51.0,mr:a57c6065fa05491796132e4e1024cf0c
ts:ba0cebc958394444ba9f3f62065b1f90,26.0,29.0,ma:9b075baf742a4fe3970572d9330683bb
ts:ba20738732f84622a61f75f63bc12ef0,0.0,5.0,ma:e1f69d80986f4027a162b5b527c380c0
ts:ba24c820f8a542d99ae88ec5404438d3,25.0,27.0,mr:a4cf897e997943a88c41ce41e2e94a7e
ts:ba36205237494533aca813337eba8a47,74.0,77.0,ma:44446d32b24b4caea79ccbd7841ebc7f
ts:ba39ae51fc404be993ad27ac0e3af075,145.0,168.0,mr:af60f9c703024d4b8b17857c551b3d50
ts:ba3d5eca90df466fbb438b18aab19ea4,98.0,101.0,ma:e598f9d43c0149b18564879df08dc58f
ts:ba3e4c44160e436a80e0bb916027cb62,25.0,27.0,mr:cc38e2fc134d4c0fbfd04d024756ac67
ts:ba501cae2ee74af0b50c8bdc39591660,0.0,3.0,mr:c4718b197c59464fab324c2c947bc9f7
ts:ba562ef917ca4c139295d6df756101d0,145.0,168.0,mr:5540a04831974de098597ac422ab7a08
ts:ba592053aaa54fb38e6283839b5f5c68,26.0,29.0,ma:e1f69d80986f4027a162b5b527c380c0
ts:ba617aa5968649dca4866e7294cd3fdc,98.0,101.0,ma:290e570a9abc4f32b1680feb4ab10cb0
ts:ba72032813c54803bfc89c60c234d476,145.0,168.0,mr:d33bf0ff72db48af894a86666d44f4b5
ts:ba764f23011545068dcf139a6fc9e1ef,146.0,168.0,ma:74c12af428ec43f6adb512fa4dd7c4fd
ts:ba79c1db1463442ebc8d997f75e44b80,25.0,27.0,mr:4cb65dc0824147e696505acb7b3d251d
ts:ba932d3ec4f3419a8783577e98a1f13d,26.0,29.0,ma:5b1909a1342f4023bdd14f14c260ad82
ts:ba95233250604a5ea2a181ecb2c5fcdf,74.0,77.0,ma:c2abc5a85a29480a9520c3d89b350069
ts:ba9ba498311b4e1696f6d43a625e7ca9,122.0,125.0,ma:a247a6716caf4a8e819af9f9494eea91
ts:baa042607a674ff6a3f5b9418d0c7197,74.0,77.0,ma:757fcb716b8b4aab8f9c043ec79c1279
ts:baa8d2e68d3d4adfa28d537412a63d59,97.0,99.0,mr:7a18d8b3c10543798aec575661eb368b
ts:baaf2eb259884a97961e0302d96d0845,121.0,123.0,mr:0bcce712187843b08cf2f7be12148e2e
ts:bab803c7b6ce44d886cae70e7d60d3d5,25.0,27.0,mr:6756e1e9128d4c6a9778894eea0eae7a
ts:bad51996c21040148d8760f118d018dd,98.0,101.0,ma:2e2fa334697a4268bd5e73ef427c0016
ts:bad9415022c64b2fb04e0ad3187760f1,49.0,51.0,mr:acdd59a6ccbe44a5b7059c865b9b0024
ts:bae4ccca330f4b8fb7ad0944fe4468bc,97.0,99.0,mr:af8cdaff81ff45ff9c65335fb6d420be
ts:baf0e06f36ba48adb34cb9abefb318c5,121.0,123.0,mr:00ddafdb00c44204bebbc450b4d50b12
ts:baf16a4793d74ab4b5ea0adb9b0512e3,97.0,99.0,mr:902418bb1d22427c95153a5570159af9
ts:baf17b49bb15493f941fbdff50af0e83,121.0,123.0,mr:f47e66a97b65490a9c5240fce27d6b87
ts:baf246509b3a40a79770dee9f502b855,49.0,51.0,mr:8420a8c7fb534f4ab9c3d5057d85a1b4
ts:baf59aa99edf4981a1ae3ee9634f0ada,145.0,168.0,mr:dbcb929a338249ae9f4d14a37c64ba94
ts:baf857cc917544f2a763425dc7e785e9,146.0,168.0,ma:4d51c798ef974f41835f66837068deab
ts:baf8c8cc89384f4b96633a2d95f19a20,98.0,101.0,ma:97cffdb0e35c4c0a9a52f1a1755f180c
ts:baf98a9db9bf4d4f913574e281f7a9f1,97.0,99.0,mr:787e18e1bda14334bc32495ffdad47bb
ts:bb0051a0fb9f4b818a92d4fe1a19cb50,25.0,27.0,mr:ae11d96890af4c9da91a683f6b47008e
ts:bb0fe934dd7443edac8c5e397adca868,0.0,3.0,mr:8191bc93cad84ad1867db885f1fbed7b
ts:bb19a3a9040a4578b6e9d53a03cfa049,145.0,168.0,mr:c46741561349432cb1b359840fc28313
ts:bb1a01b6f7e54f648e115d4ba981e774,122.0,125.0,ma:5415d728e81f496db9da35015c949df4
ts:bb33f0eb54604a4d867f11082b7925e9,145.0,168.0,mr:fc93b4b28b7e4bad91373882e1859242
ts:bb3d9042ee814a16a9e6f47a58aef9b9,0.0,3.0,mr:8c8438d74f5540629e25c3140794bba9
ts:bb3e4f3383db4cf5a0c32b82d06f736b,74.0,77.0,ma:154c15e5cd58425abb89afc05e936d80
ts:bb46800c556e417484f5375f21bf4638,145.0,168.0,mr:31fa05e19f014436ae89be4679b309bf
ts:bb4a2aa8d79942aab5f72f9a880a8d0d,74.0,77.0,ma:4d51c798ef974f41835f66837068deab
ts:bb5680be774243ceacc8b5f6729993ab,97.0,99.0,mr:0b0d68ec111d4e8bbf19daa123e40308
ts:bb6403c11b684bda971e4536ff1c16f3,97.0,99.0,mr:af25fce56afe4d429aa63077f329e526
ts:bb6618d9d5ee430784cab5692a900b06,146.0,168.0,ma:2dda42627a9b4099a462a1c7fb54c954
ts:bb790829ef844049b0ba1aff1071eea8,74.0,77.0,ma:dd0afde8cb6242bd9100970169b591e7
ts:bb7d7221acad47708af074e55a030fc6,73.0,75.0,mr:5ac9a6a161ff45d2b10a90db3a46d467
ts:bb95541677004a2dbcfb2fab7789ce93,97.0,99.0,mr:35ecfd2ba1734a64b3fe73aa565a93d5
ts:bb95a7faa8db429dbbe200fbcfeeb911,25.0,27.0,mr:9cb0b42164f64c4b8daf044880eec098
ts:bb97d60e267946339c9dec2eb374a667,122.0,125.0,ma:36ed31a5d7b54b36857172cfa66ea2f3
ts:bba42cc3e22b42a2a499879691ef207b,0.0,5.0,ma:56e328059c2245c588c941d0b52f7638
ts:bba4bd915d4442579062896423047dcb,49.0,51.0,mr:1e55893133c34f91b83e27ba180dbfd6
ts:bba9fe5f0f2c4475bc2ad2563ac8d6ab,25.0,27.0,mr:ec24209931764e1391aa6972cf5913d0
ts:bbacb61cfed54f74bdac0731266ee39e,146.0,168.0,ma:44446d32b24b4caea79ccbd7841ebc7f
ts:bbb2618162014cfdb903ee9431a5e9fa,145.0,168.0,mr:b02e05ec04cf46f595c6262428442bc7
ts:bbbc4894d7ec40c79b623893c26a5147,26.0,29.0,ma:a247a6716caf4a8e819af9f9494eea91
ts:bbbc5cd2cbdb4b0eb1717e629367f08e,121.0,123.0,mr:d33bf0ff72db48af894a86666d44f4b5
ts:bbbc7a8d11214be2a6b3466dc8302ccf,73.0,75.0,mr:326f999178b543a68f11fde1b2dbe017
ts:bbc9287a32924bdeadc69265c8870cf0,98.0,101.0,ma:866bad0108794b0fbd6c6489d8219256
ts:bbd0f3eab6614fcab0787425ccf165fe,145.0,168.0,mr:73d866fdb62747f6ac0ed20f76784d51
ts:bbda54de82614535ba992e488c2c9351,74.0,77.0,ma:6ad748b26a22429b83197f4c65c0a91d
ts:bbe0080a5b5c4d34ad093fba56e510cc,0.0,5.0,ma:69b3dc71f83a4864859d71424bb7ad0f
ts:bbe907b624fa4cdb969609528af95b03,50.0,53.0,ma:6639ecf8cb7e4610927f25589aeafa63
ts:bbed3fe533754767856839a6dc91fce5,97.0,99.0,mr:94a3f61b90584b32abb9a159a143bd1d
ts:bbf1c2182df9482188bb9bf7d5665a7f,122.0,125.0,ma:20af1852e95843aa8a99d0b4ef83f245
ts:bbfc5f45421840e48597635dab9e9ff5,50.0,53.0,ma:acdc71aeba3745c5968f9c08e6427a95
ts:bbfc87bce2154c62ae3c7e226f1e41c8,122.0,125.0,ma:6ea30a65267149ea996cf8f015ce4217
ts:bbfc9693793b45229f8ab13efa1de88d,146.0,168.0,ma:36ed31a5d7b54b36857172cfa66ea2f3
ts:bbfe6a8a7e7b42558b6510e0be2d573c,0.0,3.0,mr:3f27be99cfcc4b96a4f442419e3c2dc4
ts:bbffb02b4e3e43029098f30b9321cce7,146.0,168.0,ma:c251326ed83445f98b6937bbee74f0c2
ts:bc08468a1375439c91b53d8403d62aef,26.0,29.0,ma:cf30db96699e441fad96669bd953e268
ts:bc0a021d8e444215a30d1a18dcb16ffc,122.0,125.0,ma:83ddaa68c36945c6a8ae60764f15f431
ts:bc0ccd5538db4ea9a24983dc708d7ce9,98.0,101.0,ma:c3752faa416143c6abe0f922e89058d0
ts:bc1314e692cf4a75a325d06d32a1ec5e,0.0,5.0,ma:dc788b32ab06488cabd5c4395dafde9f
ts:bc15430b15c942d4885a0fa7a0989e46,98.0,101.0,ma:dfb753ea43b640c382245ee20ca60a8f
ts:bc1c7969233f483ca145dbd3b3f67a30,26.0,29.0,ma:c1c6844ccf154576bb4109c5b6ac3e66
ts:bc1f6ef0a69a415eb85fd1dd02c21522,98.0,101.0,ma:2b5011a62b3e448bb85371394a80bae2
ts:bc25d23fe42d4fc6a254b760a5a3f657,122.0,125.0,ma:a081b75ae90b477a8e9cafbdf7e31fc6
ts:bc333798ea054cd9ba9ef23152cbad7e,97.0,99.0,mr:3f27be99cfcc4b96a4f442419e3c2dc4
ts:bc45299729fc40e48579d14fe7dc6313,146.0,168.0,ma:aaf5d9b56f124a70a24951ea4059a46f
ts:bc4d7de5227e428188472bcaec1c00a6,74.0,77.0,ma:cbf63f30da534d8fb68b791b6f59121c
ts:bc54a069abcb4e6d941cfff7937d019d,145.0,168.0,mr:154f94d1d1d84b908599b90f20e5ad98
ts:bc5eea12f0554f91b37c507f43325ea6,0.0,3.0,mr:918e1f525beb433681883196f376fd81
ts:bc619ae1f24c4573a3789b9cc53b8a73,97.0,99.0,mr:8065634966ea4b21b40fa5827270621a
ts:bc6745a87ded4499b745822402b5b22d,145.0,168.0,mr:2c7f8bd086cb41f7aa0d191221601934
ts:bc7acae25858479e93bc4dbcd849143e,26.0,29.0,ma:71412b489d3a41f9b597343069a45cd7
ts:bc7bb021e33b4bef8e55bc7758e525dd,74.0,77.0,ma:ded327c239a0444dabcff8f91e5f88e8
ts:bc7dfc91f0bf4786988a6239c8e97d28,121.0,123.0,mr:e095ce400e4647b7b7716239a16c9e8c
ts:bc8fd2b5269547d6a4e8ee9a2cf7c2d7,98.0,101.0,ma:710c63bbef9d47eda85f2b3342bc4af8
ts:bc9b0ed627f54d248d0b45d5d018e6f3,146.0,168.0,ma:71412b489d3a41f9b597343069a45cd7
ts:bca2cb5441cb4544904d79203771d4aa,145.0,168.0,mr:0038b38e023a4f7d868df84d05434ba5
ts:bca36e253c83419f8c31bc26f1621755,26.0,29.0,ma:a033e66d6db34fafac7953bf1a0f36a7
ts:bcb42856caf34818b946da958f69428e,98.0,101.0,ma:f8ca61ace3d945358fc9744b8d21ee4c
ts:bcb9409f4b5f480d94a8266312a9e4b3,26.0,29.0,ma:fe26944e47bf4139b6d5a54b1f7f4367
ts:bcbfbd07630144cb81c233f97e8da262,121.0,123.0,mr:8c17fc1ef65d49ec86d66ff39dc0d5f5
ts:bcc15e0023684e558482cfdbdd70e074,122.0,125.0,ma:d78f4750eb55416b990174441617cba4
ts:bcc1bc8467a34da5b611d5e2ad28fe48,121.0,123.0,mr:a47929580b3a40ad89a8845355e60d0c
ts:bcd9099eb988498190c103ffabb64905,73.0,75.0,mr:d1615a7eaba64a1cb74adf508c8aaed8
ts:bcdd7a99e1ac4dfbac0d5db92584eeea,49.0,51.0,mr:af25fce56afe4d429aa63077f329e526
ts:bceb52588242412e89c1d45b9cb51340,0.0,5.0,ma:ae3778edcb8c454ea0863d90cca69a7f
ts:bcf514ce40734fbbbce9d9144d785af6,145.0,168.0,mr:d1615a7eaba64a1cb74adf508c8aaed8
ts:bcfe27f3182549a89c6939bbcbedc63f,73.0,75.0,mr:78421db5bb96479599dc320ac0f3ea20
ts:bd039f65034f46acb1c5ad19b9b45571,50.0,53.0,ma:3886ee5f439e47a5ad1295a091bd6f54
ts:bd10636d41db479d8436a516016efc8f,74.0,77.0,ma:39eb491fbeac4592af627016ca9a1a2c
ts:bd1559aaca1143479ddaa6ed59d1ab20,146.0,168.0,ma:42010d303fd941b8a4972040bf15bf49
ts:bd191b726ef54625a1e9c014231a2b48,25.0,27.0,mr:95662e4c597f44e284ebbe32a2853939
ts:bd2a774d1f554d248b0ae34a283a6dc4,122.0,125.0,ma:17ecc8a858644265ab6379e0796d5cbc
ts:bd3690226cdd48e1b0b523f18e95352a,121.0,123.0,mr:0e5f503d97bb4e4181974aa1f661ee78
ts:bd3cb792f2ba408589a5602a6401bed1,50.0,53.0,ma:f9af8623d94046c88611da69ad2d3f50
ts:bd3dc80f414c4a26adcadecd64f10682,26.0,29.0,ma:7f8e924ffce845b18f53584899136042
ts:bd3f9822c71042739e852b244b8aeda5,98.0,101.0,ma:bd6f335f0c334aa297f49cc0cf239f6f
ts:bd44f161dddd4861a5dc01ca95b1ff09,0.0,5.0,ma:231ef971c0e64375a478e50ceabc005e
ts:bd4fb81e2e784ee5abec36692ef506fa,146.0,168.0,ma:b36c6dac198742538fa3f1596236f728
ts:bd53c045f54243f599fe36e4072110a9,145.0,168.0,mr:6f16999166e746a781c5be005fd4a662
ts:bd53e1fad376414f8d864fc44147385a,0.0,3.0,mr:326f999178b543a68f11fde1b2dbe017
ts:bd78e1dee0864355a1fcbd406cf0cb47,26.0,29.0,ma:83ddaa68c36945c6a8ae60764f15f431
ts:bd8437c99dd34b9fa365191a5a3d51da,0.0,3.0,mr:865df28f4ef24bab92727c9916f0ab0e
ts:bd887516acf54fcbb3075c4431de145c,97.0,99.0,mr:d52692e0cd69495797e927afa5b14c65
ts:bd88f7687ca843439008fa11486fa687,25.0,27.0,mr:d292802d16794117989950876ca646b4
ts:bd8f1a4f414c43bfbfa67c1ac7421202,122.0,125.0,ma:7d20d54d9cee4e0ba5381b66524a5a21
ts:bdce1c0d2b3845a8a931d678da1817c1,97.0,99.0,mr:a4d3a9f2e8d24314a399eb93b1e30447
ts:bde533dd67e448b0a141aec420b35355,0.0,3.0,mr:14b318bd7e8143268a746f6bde9f1bf7
ts:bde6850c380e4cd3bfbda21a5154c132,145.0,168.0,mr:c3ab9faa4aa7447680d25fd528b64dfd
ts:bdf29a8d230d477e9758968289628c36,145.0,168.0,mr:38c01af66151414386fe82d35b57503b
ts:bdfaa221f8d8402f95914eaac49f2730,98.0,101.0,ma:dd0afde8cb6242bd9100970169b591e7
ts:be095c395f954a4bb6b5a4f76a6ffdea,26.0,29.0,ma:6fb4bf73116743e889dd558249cae8f5
ts:be0dc0dfda2c40e3b0f56b17af0b1f00,74.0,77.0,ma:47ca4c7d94444660a50e22a9baa9ea11
ts:be2e981dfd0d42f6abf6e9abcf08cf6a,122.0,125.0,ma:77e9c4a5f1d64f6dbb04245b3b75eb1a
ts:be35b0bde934423f812eff9ec213f636,0.0,3.0,mr:f4dfc41254b7471da0b27f4ff18a172b
ts:be3dcef2b8f24741ae0e331c2095ad9d,26.0,29.0,ma:3a30c495b8324558a324b9ce96afbcce
ts:be41c2d9c9174b369e242975e1813bae,73.0,75.0,mr:8d59eb537745414db220ebd2c214a70b
ts:be477665a1e747b7a12bb1a24531318d,50.0,53.0,ma:e020caec11114dd0a7bbc5c474e91f3b
ts:be66d64a57694679b13610b340866259,50.0,53.0,ma:e054465a78244ff4b199c1a92955cd05
ts:be68f7dd83d6490887a3535369b97b3c,26.0,29.0,ma:dc788b32ab06488cabd5c4395dafde9f
ts:be6c3e010e58412a82dd53c35c3bb6e5,145.0,168.0,mr:19e6bc783cd248268284212cc855a231
ts:be778e4e2ab8481182430bd78a46cf24,49.0,51.0,mr:abefccb0b3354650b99ef4f9f7f06af2
ts:be792fa44b294a129bb1db32632965a5,50.0,53.0,ma:31ea57c06b614172bcd03e4528d539cc
ts:be7af530b15b4bdcb046e405517db48f,25.0,27.0,mr:8d59eb537745414db220ebd2c214a70b
ts:be7b457322bc4b26b2b567e1c37cbb63,0.0,5.0,ma:de7d120ca22a496aa41ca0ddec32ce16
ts:be7b7847306b4107b714b5ac8c79f5d8,50.0,53.0,ma:c73b2d04843a4fdc84e85c1ab27d8652
ts:be89956d257740c3a9199a39deb7bc0b,121.0,123.0,mr:4cb65dc0824147e696505acb7b3d251d
ts:bea0f0fbf598454193ad700437510f6c,26.0,29.0,ma:0f5dd11026c148fa9be01e3d4dc555a3
ts:bea4d9c3086c447fbcc65c827a843be7,97.0,99.0,mr:f0f5311ed2194b868b2d1d2eb6f06e53
ts:bebe08783d0e40d0b1a27f9c7f74a97e,49.0,51.0,mr:448d76a3c382453ab19fcaa5050bb1e2
ts:bee9af2833a84f51baa2d55bbdd80e09,121.0,123.0,mr:78c1903f1f26499a8d26a1acded22d99
ts:bef0235aedee4ae0834e03e8a23192b6,121.0,123.0,mr:2c519c206a2d4be59eb612ad4c995475
ts:bf0298f4c59742739ae70ec3fd17eba3,25.0,27.0,mr:f0f5311ed2194b868b2d1d2eb6f06e53
ts:bf1163d0364d4cdfa4af261b138ae522,122.0,125.0,ma:e373a1b16ef749d1aa64c4e3268b5e76
ts:bf1db8b7b3f94a6eac75838e944c420f,73.0,75.0,mr:3f1cadd9329e44ad8c44e8566a734f70
ts:bf1ef3d2381742c28ce1f31149f9e486,25.0,27.0,mr:1700fe955cd1456c9f3e73e777aa17ed
ts:bf2480b5eb6b468997d134e9a4e2b48b,49.0,51.0,mr:f36284783a4e4524b374cff86a243827
ts:bf34954b336047bc8ffe18d687d08d4a,74.0,77.0,ma:2a9316081cd54408934e9d03950d11ba
ts:bf351fe3640441ebb4226a07fe06737e,0.0,3.0,mr:aed79952cbc34f41965c93e526bf8e72
ts:bf3e2574fa1d4d7685d158310223d7dd,50.0,53.0,ma:c532c661564842ec9be0e98e4156e407
ts:bf40f9270c734dae8ac2601a7ce7fd2d,0.0,5.0,ma:ed3bf1273ccf4caca17bb6bc44570211
ts:bf450c2a7ba346feba61afaca2558d0c,26.0,29.0,ma:3bf13d9143874f649a5614ecc82d7d59
ts:bf5184ab68c840fabc95b551827bcbdb,26.0,29.0,ma:09745feb49ed4cae8b6812e1ffa3dd4a
ts:bf56e92d6520447b859d07b9bb47742a,26.0,29.0,ma:12e9d244e1c6442984fa67eb83d864b5
ts:bf6384d2f445423d8fa173b11cbc2064,25.0,27.0,mr:17a2b4e1dee3417cab24fdaa06c72dbf
ts:bf64b20181524ce4948b042b044b9e47,25.0,27.0,mr:bcfa78100d244ac9acd2f8e13f4345c9
ts:bf831cf6d71c4905bd1b9f3eaadb58b9,98.0,101.0,ma:825f9c20bec04fff828926796cb56bf7
ts:bf90ec46d0644f3996f98b91ce38d021,122.0,125.0,ma:85fdb36305764f47aa2ec296266a4844
ts:bf9333e6da984226a607b2d8c1546fd5,145.0,168.0,mr:1a278aa9a3de4c1baa17a26e19b3d892
ts:bf941b2931ee4914a7bb09142c4daea5,26.0,29.0,ma:41021b50904143c095b9b9e6d0ac4a1d
ts:bf9a163306a4403b9843208c21811f55,74.0,77.0,ma:f710de23efd041ed9ae4b2f33d65752d
ts:bfb2bd00a090440686ed7c8b60a3e0b3,0.0,3.0,mr:ef7758a3901d4958b502e6d2dd969559
ts:bfbd823298e5460384e2180079a6260f,98.0,101.0,ma:cdd9229ffe32480e8edc4aba2894f90f
ts:bfbeb76754bf49a49918b4b722aa77bc,49.0,51.0,mr:eb7471a7e5af4df1a69ae6f262f3f83a
ts:bfc0957c0f9641ccb12a6d405ed91a42,0.0,5.0,ma:1d084bd8981348bb90451f5c9f7e25cd
ts:bfc6f996765141ef865022442536fcb1,0.0,3.0,mr:bdf1f2c2deb347039870f73c2f2eac72
ts:bfe22cd9d1194f298476a10d3cf47d2f,97.0,99.0,mr:0038b38e023a4f7d868df84d05434ba5
ts:bff5b02e7c3f413fb5e1626c716b89ed,0.0,3.0,mr:065096f44d254166b74d26d76fb77ab8
ts:bff676fb46ba403f8c34a7eb43cdac83,49.0,51.0,mr:936f1b00fcf0411aaf1dc22729e97b8c
ts:bff9a5c4aefc47fea2d2ec8a01f75d3b,50.0,53.0,ma:000da5952b344c2bb7d6b2a6a11723f0
ts:bfff855d5cba4dadafaaa9924cdc33a7,146.0,168.0,ma:4aeda42d003a408e95e9605eee473c7c
ts:c0053b168fc74dfa951b7a867bdc61bb,97.0,99.0,mr:affc8269274a4b08bba9422ea20002cd
ts:c00a212f45f24f84980c99c8953302b8,0.0,5.0,ma:e59d3472f6f9455cba8405c41a257f50
ts:c00e7de33eee4a0f8cdb7f343f6102ac,145.0,168.0,mr:acdd59a6ccbe44a5b7059c865b9b0024
ts:c013cf893c3040b1bc29074adfb24497,145.0,168.0,mr:1567b922b5f04f7dbaa44db63c1908f1
ts:c013fca06a4f46f99998fba43b3d2ea4,121.0,123.0,mr:f2e48a65332f4566a62b4775730f3816
ts:c0186d2f253d4c0281005b07bf94ac9a,98.0,101.0,ma:baa01d0a102545f1be4eb3990cb82990
ts:c01c3fc08e0840af8dd203fb3c0f9ee1,26.0,29.0,ma:2b5011a62b3e448bb85371394a80bae2
ts:c0308a557f294cc18f3e51e91459fc89,97.0,99.0,mr:f892701b322646e6b72a3a3ba2b28a3c
ts:c03721fa258c4205a8c266c2cd4447d2,74.0,77.0,ma:a9fcb15c5dc84fb483f9ee15fb2eec64
ts:c040be9a7c294fddb2b29a32be9fd971,25.0,27.0,mr:2e32c464ea98475598b8e4e3387b00ae
ts:c04479e3557a4a76b908861fbad5d01f,97.0,99.0,mr:95eb942935434e1da19ed6c1a88c6b1d
ts:c05160d164cc4c33bf3f7b5d6fc1aa7f,74.0,77.0,ma:840d0f05f85544749433818d3dd6f910
ts:c0578043f2374983b5f1731e174cd405,0.0,5.0,ma:0b135b44f973475cb16eec2167c41e5b
