uid,activity,capability,cost,type,ressource_id
comp:b98f963d1a604d39a5086f38d8a669f7,soin,1.0,0.0,production_competencies,ma:b5eaf147dd6649a8a20a34db345f8171
comp:b99166ca2dbd4f549f883fc0684f452f,R14,1.0,0.0,maintenance_competencies,mr:0883eba903cb40189e117737caee1253
comp:b99704b213a44b879f90304ff10c6ee4,R8,1.0,0.0,maintenance_competencies,mr:8564000aa9a04f438350963449b26137
comp:b999598b9a604b72a513ffdb5f7badb0,R10,1.0,0.0,maintenance_competencies,mr:aed79952cbc34f41965c93e526bf8e72
comp:b99ea9014cf949a8b8e7736d66f1bd7a,R9,1.0,0.0,maintenance_competencies,mr:5fc867cf2058491995a5e49610a0f1de
comp:b99eab32d9734684b404733ded92a5d2,R7,1.0,0.0,maintenance_competencies,mr:4bb981ed71804e58a8564b85e3b73608
comp:b9b0c3c7b46a4c5096ae7939ed76099a,R13,1.0,0.0,maintenance_competencies,mr:b279f6939b6a44e1b99dd05461fe87a9
comp:b9c592dd0ee040b997b0b5bce1f40085,R2,1.0,0.0,maintenance_competencies,mr:443d2fcba5c44a0eb43c2ab2af3f5439
comp:b9cce6a1be0e4ed3846f19424aa74ffd,R14,1.0,0.0,maintenance_competencies,mr:efa018f4c0fe4de7adb4a1159acc514b
comp:b9cfd51afa114ed8aa7e1cf6566cdbc1,R4,1.0,0.0,maintenance_competencies,mr:b279f6939b6a44e1b99dd05461fe87a9
comp:b9d4ff0905b84b5ab34f4ea3769b0965,R1,1.0,0.0,maintenance_competencies,mr:4781f410168d417e9de9aee47082bae3
comp:b9d96a1cdc4e420ca57d8bcc322a57bb,R9,1.0,0.0,maintenance_competencies,mr:f4cde798904d453a8112500e5c2b0b4a
comp:b9dca5ed0a8e41db9ee6b3f468489cc2,R5,1.0,0.0,maintenance_competencies,mr:1e98a32ea8814974ae340dafeab8f9e4
comp:b9e023be9203479491929b8a9e14ac3f,R12,1.0,0.0,maintenance_competencies,mr:5453c516d79148628f1f2291d5339d79
comp:b9fea3d4f4884256964fbcc72b9188c1,soin,1.0,0.0,production_competencies,ma:b499671fc3154dd4b4f3afc2be9f193a
comp:ba0af3b4990f40c9a8426c5a59b2f300,R7,1.0,0.0,maintenance_competencies,mr:bdb3eddbc63e4f4382aac66c872e1c60
comp:ba0e65f6b55c4d54942d08661fdc1cbe,R4,1.0,0.0,maintenance_competencies,mr:8420a8c7fb534f4ab9c3d5057d85a1b4
comp:ba11cf569217464fb20b6e490c29f0e4,R8,1.0,0.0,maintenance_competencies,mr:6ed764fa2f074981bfff7f2dd716edcc
comp:ba1829fffb2b454a903da3cfd5e732da,R8,1.0,0.0,maintenance_competencies,mr:2618f763730d4f5fb8f74185d9c1a564
comp:ba1c6817608047b5927e7d30e925804f,R6,1.0,0.0,maintenance_competencies,mr:4978f6cc156d4d63999563a952d8c508
comp:ba1d8754014843228d63789f2ed366fa,R6,1.0,0.0,maintenance_competencies,mr:e56f488c109b49c2a4637acb2169219d
comp:ba254ec0de3947849a3d20008f87b6ef,R10,1.0,0.0,maintenance_competencies,mr:30819e317ea84cae92f0dbf0c4200c88
comp:ba30b43868b8490cb744e35e79cb068f,R12,1.0,0.0,maintenance_competencies,mr:5fa478abcf2d4de8932fdf8246716d51
comp:ba3d3cdd84244b2d84f748d1aa12a8ae,R6,1.0,0.0,maintenance_competencies,mr:b2af571dd821411db51b06d118d6bb4f
comp:ba416de6b68741c58755bf12312651e8,R5,1.0,0.0,maintenance_competencies,mr:b8018142d5ae4f8793217dd01ff0f72c
comp:ba4b6b61d9074e92958808735628350f,R6,1.0,0.0,maintenance_competencies,mr:89ff90b612d1403fbd39f2d0f4f67b61
comp:ba50d2162cc443efb02b312b8fe70cf0,R8,1.0,0.0,maintenance_competencies,mr:5ec1aebba688400e9634942cadc2b088
comp:ba53bbaeea8a479181a7e58c50ba137b,R10,1.0,0.0,maintenance_competencies,mr:e769e9f0e2bb4f9195c6b5dc2d3d2a91
comp:ba552d0c67904e42973dde3ace5b4b4c,R11,1.0,0.0,maintenance_competencies,mr:93068a3f62334584b400e0de7a71f7c6
comp:ba56860b7dd14b5f82df0118edcf50ae,R10,1.0,0.0,maintenance_competencies,mr:ef254ca1ee554decb29957b5c44e66eb
comp:ba5f6f34540f4e41b6928e4cb6e43fc8,R2,1.0,0.0,maintenance_competencies,mr:ebf2d730982f45cdb58fab9fce59ea99
comp:ba5fa64aabbe4db79d54387a09b60300,R14,1.0,0.0,maintenance_competencies,mr:477054dd4bda43dfbd867066cfea6fbf
comp:ba612ca0ae2d4dbea582135ae2c32a78,R5,1.0,0.0,maintenance_competencies,mr:352db18064d34d99b5d42146b999909c
comp:ba6bb87fe931485ca59765bc227dffb2,soin,1.0,0.0,production_competencies,ma:7c03eea0562347f99f86aeb32da7f08e
comp:ba6c3c62ada443bd8c4ed3c5ba99e14e,R6,1.0,0.0,maintenance_competencies,mr:6fc07e4e7ac44c05939d3674d30ccd53
comp:ba6db005d5d44ee6b98283a666ceae53,R11,1.0,0.0,maintenance_competencies,mr:af25fce56afe4d429aa63077f329e526
comp:ba844244db1449e1b0ea5f6647cb6e0f,R11,1.0,0.0,maintenance_competencies,mr:78421db5bb96479599dc320ac0f3ea20
comp:baab571fd1ec4d19babe7c8229bf9097,R10,1.0,0.0,maintenance_competencies,mr:d88bf41f14734d1e8546eabcd323066c
comp:bab205f1735041a780555b2e0dfd8510,soin,1.0,0.0,production_competencies,ma:8831fe9cdc73419289005890df7216a9
comp:baca3b8bbfc04078aa92452046589b69,R9,1.0,0.0,maintenance_competencies,mr:4cb65dc0824147e696505acb7b3d251d
comp:bacb74313d3541308f1a298012c0dbce,R15,1.0,0.0,maintenance_competencies,mr:37d20badc36b4b1d8e6932a28dbc79ee
comp:bad0c8ae08ac4752b65b987457837032,soin,1.0,0.0,production_competencies,ma:9e8a6de550f944b9913e101948ec953c
comp:bae297a81f364c66b1289b208d0bec47,R10,1.0,0.0,maintenance_competencies,mr:e9af005b73db4d34b9c51356664588c9
comp:bae8137fdbee4b2cad6dd5e5aa0db503,R3,1.0,0.0,maintenance_competencies,mr:93068a3f62334584b400e0de7a71f7c6
comp:baf2b5727f9a4dc7b42b7c0392cf2815,R6,1.0,0.0,maintenance_competencies,mr:2d83199fe12f4db5a55d8e4a5d1b6922
comp:bb0e8e76b83248e099507aade6f5337c,R8,1.0,0.0,maintenance_competencies,mr:e56f488c109b49c2a4637acb2169219d
comp:bb0edada5801454e8f0159500efa9cb8,R14,1.0,0.0,maintenance_competencies,mr:b92efef57c3a4839b77262a38b7cadfb
comp:bb2028754b2c400fba4049539a423b1a,R7,1.0,0.0,maintenance_competencies,mr:85bebf51c95345008f10017cf42d1e97
comp:bb2636d5732249cdbc26180677261a0b,R7,1.0,0.0,maintenance_competencies,mr:00de61a7611445318063b7cf2c05fd04
comp:bb26402f8acd44fc957af01345a0265e,R11,1.0,0.0,maintenance_competencies,mr:0d9c34680d9a461fb5016d44920e8903
comp:bb2833b296ad4546bc6ea3ce64855f49,R2,1.0,0.0,maintenance_competencies,mr:90ebfa595b6e4d488627cf502a12c41c
comp:bb31a95bca71463681389b009122f1ba,R7,1.0,0.0,maintenance_competencies,mr:ef254ca1ee554decb29957b5c44e66eb
comp:bb3781323171435b8eda6c0bfaf5d63b,R10,1.0,0.0,maintenance_competencies,mr:eab5ed15d1b84d488ca329179e15b3ef
comp:bb3c8cd1dfff46bebe76133316963149,R2,1.0,0.0,maintenance_competencies,mr:bdf1f2c2deb347039870f73c2f2eac72
comp:bb4660ca9f144137bfb2af75ebc4f1bf,R8,1.0,0.0,maintenance_competencies,mr:02f2fb7f2c8542bfaa0e294b47050349
comp:bb4e5a35c04c4435877db9dd13725977,R11,1.0,0.0,maintenance_competencies,mr:4ea593556b3843f39c4cb804160fe3f2
comp:bb5091612f1d4b8e94c8d89d65490263,R5,1.0,0.0,maintenance_competencies,mr:92e415fec6434818afe25d8d24ba7f11
comp:bb5815b27f824bfea520c6d80e70a581,R12,1.0,0.0,maintenance_competencies,mr:ce388a0e30e148bc9e8240825d330b64
comp:bb595584770348ac8cf46d760b8deb29,R11,1.0,0.0,maintenance_competencies,mr:cc29bbaf796f49559872042900b0c633
comp:bb5f6dff0b004af38ded8d10969e3f30,R14,1.0,0.0,maintenance_competencies,mr:d8dc49f55eed409e9bc8485326afe9ef
comp:bb74afaf8c04480ba1a3f6d9cb547308,R14,1.0,0.0,maintenance_competencies,mr:deb7418f42af44c1b08d854e9f73a6e2
comp:bb76b68d1d354b9d8e30469183065725,R15,1.0,0.0,maintenance_competencies,mr:2a1d9013d9de4ecf83379342aac5a1d6
comp:bb7ad7d9f47941c99e82eb2d2d7a972d,R8,1.0,0.0,maintenance_competencies,mr:59fa41a7b5c646d4a0ad33e6adf14e7e
comp:bb7d23b9551f4ee7961e8e01ea3b7959,R13,1.0,0.0,maintenance_competencies,mr:669f9fc1ce5f465ea8cc95a34efda5c0
comp:bb871816f8e84587bcc9e5f2848bf627,R9,1.0,0.0,maintenance_competencies,mr:af8cdaff81ff45ff9c65335fb6d420be
comp:bb8e16eccccf44c6917f166762aa1264,R15,1.0,0.0,maintenance_competencies,mr:f892701b322646e6b72a3a3ba2b28a3c
comp:bb96c59a269246448e974c5bafc31c21,R10,1.0,0.0,maintenance_competencies,mr:59fa442f1c2344e3995f4fbf0a20e40c
comp:bb9c7dfde43e468ba8343522d1ddf6b7,R1,1.0,0.0,maintenance_competencies,mr:ce388a0e30e148bc9e8240825d330b64
comp:bb9f11911fa446a88affe9b2cd532148,R7,1.0,0.0,maintenance_competencies,mr:ba79d6d9273541eab5155b61e24699df
comp:bba755255c384d568f51ae8c67ab5ae5,R12,1.0,0.0,maintenance_competencies,mr:73157a633d884a2c98b374614fed1c74
comp:bba8c9bbb30043a581d02e42263c2e25,R13,1.0,0.0,maintenance_competencies,mr:dde99d583b3d4bcaaf8869038bb5a913
comp:bbaae9031a324b579adb015106868c13,R4,1.0,0.0,maintenance_competencies,mr:777f858eadb04e2caeb275929b6896cc
comp:bbab7a571edf4a7789e27ca7940e953d,R7,1.0,0.0,maintenance_competencies,mr:febc1465e89049cab10efcfbbbcd5e95
comp:bbb249bdbe1b4588a31d1cbbb0980261,R8,1.0,0.0,maintenance_competencies,mr:19e6bc783cd248268284212cc855a231
comp:bbb8fb7c1a69442ab4ca5d1bfd0d7c39,R13,1.0,0.0,maintenance_competencies,mr:1432b25ecbe84ed781da5709b0b1c5e8
comp:bbbd1c9404e649b9a846061d4557e991,R8,1.0,0.0,maintenance_competencies,mr:b274c2d6f692425badbeee943e8ee43c
comp:bbcb57391de94e0495ac8150ff541f18,R14,1.0,0.0,maintenance_competencies,mr:e4b18f919e1940548813daf7839ba51c
comp:bbce71af346e43f397f03598f48e5ca7,R2,1.0,0.0,maintenance_competencies,mr:1497821ef1124b9eaea8524a6ca9bfa8
comp:bbd4f66d5d344dfeb29f733236432a1e,R7,1.0,0.0,maintenance_competencies,mr:a40910f785d64c85bbea6dd0e3e5440d
comp:bbd70f3bbd0545fe9e9ea238494f4f00,R1,1.0,0.0,maintenance_competencies,mr:cceda525aeb5473e8a77e4df8ad282ed
comp:bbd9fc75d74548129bdb0d738fda9571,R11,1.0,0.0,maintenance_competencies,mr:3ef84449a2db40a8ab19b7da1c4ad9ea
comp:bbed6cf60d254b12b8e7b979237d384a,soin,1.0,0.0,production_competencies,ma:1acd146ad282479b85ee0a93a8b3ff41
comp:bbee9d3864864f67a7e3a35a9dc6b24d,R14,1.0,0.0,maintenance_competencies,mr:0761d45c72934225bdff46e900779d24
comp:bbf239b0d5fc4857bfc6ee4b4fe3939e,R9,1.0,0.0,maintenance_competencies,mr:32d90d10ae7f41a88526af1e30089cbb
comp:bbfa008581a44ec48ad091c058337b24,R13,1.0,0.0,maintenance_competencies,mr:bb7ce054e68a40a5b18661e123fb120d
comp:bbfa1eb651a34f96806f2ecc6c25273c,R2,1.0,0.0,maintenance_competencies,mr:5bbf98dd2f3240988d71b89f44ed90b3
comp:bbfdb0bffe354f65be9250c57a8d761a,R9,1.0,0.0,maintenance_competencies,mr:27415b7048394929977a30c6c389ee01
comp:bbfe73301bd2434cbe20d7c5c5968df6,R15,1.0,0.0,maintenance_competencies,mr:e599ad872e4944ccb0ea9229f2cbdf14
comp:bc0312d0495341ec89963aff7e665f43,R9,1.0,0.0,maintenance_competencies,mr:5266bf37538e4fb8ba441733ed7dc61f
comp:bc13acdd771146b1aa73ee26a84bb65d,R6,1.0,0.0,maintenance_competencies,mr:669f9fc1ce5f465ea8cc95a34efda5c0
comp:bc19debf41c345f4819d96f3c5c1defa,R5,1.0,0.0,maintenance_competencies,mr:d9b22ba96f9444b3bf428d4650647b08
comp:bc1d377df7d54997a11e9abc6291e87a,R12,1.0,0.0,maintenance_competencies,mr:d8dc49f55eed409e9bc8485326afe9ef
comp:bc1dc930f49d451183ebd172d0af2b79,R5,1.0,0.0,maintenance_competencies,mr:59fa442f1c2344e3995f4fbf0a20e40c
comp:bc283f79be5f4b00a13d219b83934b1d,R1,1.0,0.0,maintenance_competencies,mr:1e55893133c34f91b83e27ba180dbfd6
comp:bc2a545898dd422d8832beb02e94ddf8,R12,1.0,0.0,maintenance_competencies,mr:653a21d0c66a4f2489804ffff05141f9
comp:bc389c411d2d47fc8a59140322ef8d8d,R14,1.0,0.0,maintenance_competencies,mr:bfd6d5db36004c24bf0feb9461d1cc34
comp:bc5058f79ee946f893261ec85604c86d,R2,1.0,0.0,maintenance_competencies,mr:3f9c070b2026476f903a49828611d78e
comp:bc58b3a4565a4606bc461accab7da24b,R5,1.0,0.0,maintenance_competencies,mr:cceda525aeb5473e8a77e4df8ad282ed
comp:bc5b07234e234e4a987cafae833ffd43,R6,1.0,0.0,maintenance_competencies,mr:bfd6d5db36004c24bf0feb9461d1cc34
comp:bc6a839dc89c44269275d4b9b821f6dd,R9,1.0,0.0,maintenance_competencies,mr:00ddafdb00c44204bebbc450b4d50b12
comp:bc75dd7e566649b38e6742da117b51d7,R11,1.0,0.0,maintenance_competencies,mr:2c6848a519924548b6c9dce472807a12
comp:bc85a770189f48d8a6b6dbf9e580e399,R13,1.0,0.0,maintenance_competencies,mr:dd8a387caf87426cb59bb39203f7a65e
comp:bc8bf913519d43779fc34af09ca577cb,soin,1.0,0.0,production_competencies,ma:322b794f23924c48a6d8913cbd260eda
comp:bc9309d77fb44306bd979702bc9bd257,R10,1.0,0.0,maintenance_competencies,mr:febc1465e89049cab10efcfbbbcd5e95
comp:bca7faf9423f421ba83e893077af3f9f,R4,1.0,0.0,maintenance_competencies,mr:b526436fedb24829b9ab960262586424
comp:bca8af028de94bd083eecf9d2685e2c0,R5,1.0,0.0,maintenance_competencies,mr:154931b02a0f4dc2a560a69e9bc126ef
comp:bcae8589869245ec972ebeb72dddd61b,R7,1.0,0.0,maintenance_competencies,mr:0038b38e023a4f7d868df84d05434ba5
comp:bcaec5c1414f4bd7ad6d64fde47724be,soin,1.0,0.0,production_competencies,ma:bb487cd579f2459ca10197d09c746cf5
comp:bcaeff4fac174523bf563f48f58ab17d,R6,1.0,0.0,maintenance_competencies,mr:b2099dbd3522427dbed51f199e3c8f3a
comp:bcafeb56f36b44369dd694cf22f2cc38,R6,1.0,0.0,maintenance_competencies,mr:afce7441ed444ad68e2ce7a0a438ca3f
comp:bcb7f218d1e44458a28e7cbff61d4aee,R7,1.0,0.0,maintenance_competencies,mr:8065634966ea4b21b40fa5827270621a
comp:bcd1a71c6dd34c6aab2ddcd93fe52d04,R7,1.0,0.0,maintenance_competencies,mr:b279f6939b6a44e1b99dd05461fe87a9
comp:bcda74bdf756476cbcd25de290556dcd,R15,1.0,0.0,maintenance_competencies,mr:4a1fd92473094f99a557895235515e45
comp:bcdb2767647b447db60ef8613e3ac233,R3,1.0,0.0,maintenance_competencies,mr:5121de41eda84ba7bf1eaf58546c4ae0
comp:bce59e4d4aa84f5986a568119b467c02,R11,1.0,0.0,maintenance_competencies,mr:59fa41a7b5c646d4a0ad33e6adf14e7e
comp:bce792080f9c440cbf5ec408f1c0cbfd,R9,1.0,0.0,maintenance_competencies,mr:aef2259bd07c416db98db9f3818f4f4a
comp:bceb30141b3d4cb6a1f47e0eb241c971,R2,1.0,0.0,maintenance_competencies,mr:a5ddcb3bb47c4402ae1ff9bb75e35aba
comp:bcf17c7b14ee4fb4821cb033e2f875c7,soin,1.0,0.0,production_competencies,ma:e972797116584a9eab89d2ce0b5e1883
comp:bcf1ca2eec154830bc699105579b2395,R14,1.0,0.0,maintenance_competencies,mr:f0f5311ed2194b868b2d1d2eb6f06e53
comp:bcf2bb351c61416b96a95345dbf1696d,R8,1.0,0.0,maintenance_competencies,mr:d7e35c7dec0b4fefa73338982697b981
comp:bcf51696b2e84350bbca1bd1c4843ea8,R13,1.0,0.0,maintenance_competencies,mr:0ca97041959a4d6ca3dbcd2bc183438e
comp:bd04f6d290a84774b3eadf5977e6a67a,R5,1.0,0.0,maintenance_competencies,mr:4c209b179cde424394f59fff0397f007
comp:bd05c25f54444d15b2612ac4b41b668d,R13,1.0,0.0,maintenance_competencies,mr:43b6ffa200ba4133ae5621081a4eec04
comp:bd07ccb797ae45ff8feaa33e751de5c5,R13,1.0,0.0,maintenance_competencies,mr:ddc8547449ed4957b3c443c248b129ee
comp:bd17c32a6ce546baac9dae52d9c5ae95,soin,1.0,0.0,production_competencies,ma:23eb52a2a271484eb2442ded82462658
comp:bd1eb9d8bc4f4238be5f8c7c52a2c47b,R7,1.0,0.0,maintenance_competencies,mr:111e1d21e4304926a304397063926f92
comp:bd1f203e03dc4461b26a115348248da5,R14,1.0,0.0,maintenance_competencies,mr:df560059afcd49c29be5522bdd958fb6
comp:bd20c2e4733c4385aecd8e08988d7540,R1,1.0,0.0,maintenance_competencies,mr:3cec6f0ec2cb492aa1b1163865b0150f
comp:bd30ab42c035431e885c95a39881a0e7,R8,1.0,0.0,maintenance_competencies,mr:7680b9c397f84feb8d44812356312fcd
comp:bd32f892d09743899727d71dcbacbbfb,R2,1.0,0.0,maintenance_competencies,mr:5266bf37538e4fb8ba441733ed7dc61f
comp:bd4240a46dba4a9f94caa025b9a64d60,R5,1.0,0.0,maintenance_competencies,mr:0bcce712187843b08cf2f7be12148e2e
comp:bd491082588e484fb50299b762fade61,R14,1.0,0.0,maintenance_competencies,mr:4abb06055fa345578e5c707b2713283a
comp:bd589dc9136b4a4db97d9979ec9a9195,R6,1.0,0.0,maintenance_competencies,mr:4ea593556b3843f39c4cb804160fe3f2
comp:bd5bbcc46dcb4dd799766fd764af552f,R4,1.0,0.0,maintenance_competencies,mr:95eb942935434e1da19ed6c1a88c6b1d
comp:bd5cfb1c0fe0446896090daeb9c4d60b,R15,1.0,0.0,maintenance_competencies,mr:065096f44d254166b74d26d76fb77ab8
comp:bd5e19e1c05140f3a9049082d8abdbbe,R5,1.0,0.0,maintenance_competencies,mr:fa4074ea9c8c4f30a4e4047fc2f30d39
comp:bd5fc1f36af5475ba661ffd1cfc56d6e,R10,1.0,0.0,maintenance_competencies,mr:d1615a7eaba64a1cb74adf508c8aaed8
comp:bd673e4fdfe740abb4c9316bbb24134c,R7,1.0,0.0,maintenance_competencies,mr:e1b3c0cc6e42497a928459aa0fdb38b3
comp:bd674afbb24348fcafa61ca22ef25408,R13,1.0,0.0,maintenance_competencies,mr:4abb06055fa345578e5c707b2713283a
comp:bd6ea20831b7472785d3ad3a002329a4,R2,1.0,0.0,maintenance_competencies,mr:d145e36d52ae426ca970e60b71c4fd22
comp:bd797a1fbb0b42ebb89fefd54629bf3d,R5,1.0,0.0,maintenance_competencies,mr:b251b59b18364e08b790c4bbf3d6d4e4
comp:bd89b984f85f46fa977d0895202b9a7d,soin,1.0,0.0,production_competencies,ma:bd6dac09532a478fa87cea0c0db080e8
comp:bd9c92d8646a450fa0ff1ef99baa31a0,R15,1.0,0.0,maintenance_competencies,mr:4ea593556b3843f39c4cb804160fe3f2
comp:bdaa163f7bbe41b887b452a98a7559a4,soin,1.0,0.0,production_competencies,ma:17ecc8a858644265ab6379e0796d5cbc
comp:bdac20ad1be2437584eb42d81fc744f4,R2,1.0,0.0,maintenance_competencies,mr:935da450fef14e11b282083921bba39b
comp:bdb450139b4642dd80b582e27b644fd3,R10,1.0,0.0,maintenance_competencies,mr:fa4074ea9c8c4f30a4e4047fc2f30d39
comp:bdbcd0bd0df347e68ae4dcc7a82bc116,R2,1.0,0.0,maintenance_competencies,mr:43b6ffa200ba4133ae5621081a4eec04
comp:bdd13c49b29840ebab042a5654b63656,R14,1.0,0.0,maintenance_competencies,mr:ce5dd30a7be649338c15238d0941bcef
comp:bdd19369d3f749c3bf994f3d36f793ec,R1,1.0,0.0,maintenance_competencies,mr:c0520d54c1884a66a65c6d38ca6b923f
comp:bdda20c12e6e45ff9ef6900a6aafc591,R2,1.0,0.0,maintenance_competencies,mr:36376c1768e241cbb66ab482ec45eed0
comp:bddc532e3ea6426187668e303dfaaf91,R13,1.0,0.0,maintenance_competencies,mr:4536aa70541b4565a2e205c478565e61
comp:bde26342768e4766a4f6e271bb8305e3,R14,1.0,0.0,maintenance_competencies,mr:d26b199831f44809819fc91b2361ef75
comp:bdf19df7b8734f09875d67906ea0f974,soin,1.0,0.0,production_competencies,ma:1fc9478084e045398c218185f3e0b438
comp:be1d01419243470f84ddc7c62fc99ba9,R4,1.0,0.0,maintenance_competencies,mr:f47e581bc6284eae8d2c4cef87a4678f
comp:be1f51bf041247acb9403cace0e76f7a,R5,1.0,0.0,maintenance_competencies,mr:4ddf6692ec51435480d3d9f1f4e716d7
comp:be2572bcba64466ba37242fa20346543,R15,1.0,0.0,maintenance_competencies,mr:e769e9f0e2bb4f9195c6b5dc2d3d2a91
comp:be28bd65cc6b46f9ab3e25ed34755099,R5,1.0,0.0,maintenance_competencies,mr:0d9c34680d9a461fb5016d44920e8903
comp:be314a6bf61a4ed884372e3f1ddf122a,R4,1.0,0.0,maintenance_competencies,mr:4c209b179cde424394f59fff0397f007
comp:be3c847b745c41cfa25e9ee75be03536,R1,1.0,0.0,maintenance_competencies,mr:e7c529c6effb48669b3aee0c0663cf89
comp:be4037a42738429e95eadf1895670aa1,R6,1.0,0.0,maintenance_competencies,mr:35ecfd2ba1734a64b3fe73aa565a93d5
comp:be40c36738be4811b415d6d8604668f7,R1,1.0,0.0,maintenance_competencies,mr:6d8c056183554768922c69e21a094200
comp:be419bf38d6b48b7a8a85e776a51ab08,R13,1.0,0.0,maintenance_competencies,mr:78421db5bb96479599dc320ac0f3ea20
comp:be47ec24c782470eab7d28fb49929b72,R12,1.0,0.0,maintenance_competencies,mr:ff9c3180d3d34d789c13f587e801f024
comp:be55c66b54cc42c09e342498a4300bf4,R8,1.0,0.0,maintenance_competencies,mr:471ce6310e3e4f098ef6b2dba3dc142e
comp:be614be1891c49f2867836b106492685,soin,1.0,0.0,production_competencies,ma:e96fd0f4da9e44a4a90543f4fd4c44d1
comp:be6280fcad6a46a7a002b0c3817fa9ca,R10,1.0,0.0,maintenance_competencies,mr:2a634ddae9414887867dd6edf9e380a4
comp:be68d84d757d4c328337f87c25558697,R6,1.0,0.0,maintenance_competencies,mr:5121de41eda84ba7bf1eaf58546c4ae0
comp:be790b0874ea4446b973acbfcf6088f3,R7,1.0,0.0,maintenance_competencies,mr:9fb3594caa8d437b89f7a6933660176d
comp:be87443f6518432b9f752ff759d3fb4b,R7,1.0,0.0,maintenance_competencies,mr:27415b7048394929977a30c6c389ee01
comp:be88a6a4b0ba4b849c04a3b1ba5cef48,R2,1.0,0.0,maintenance_competencies,mr:78421db5bb96479599dc320ac0f3ea20
comp:be9097bdc9664547816baa715e1518fd,soin,1.0,0.0,production_competencies,ma:b4f1aac7d1444e3f815804361ee1d6aa
comp:be97f7253eef43fba4d647971bdcbe53,R9,1.0,0.0,maintenance_competencies,mr:48e73138e9c34633af10ff36195d4af5
comp:be9f543a43c74fc0b6894ec12b8542eb,R2,1.0,0.0,maintenance_competencies,mr:2d83199fe12f4db5a55d8e4a5d1b6922
comp:beb18134a451453ab34db545e399cb92,R4,1.0,0.0,maintenance_competencies,mr:afc8ee3cbecf4c8f898ffbb5522e35a1
comp:bed2350cddfc4072b7eaa1748d7d017e,R10,1.0,0.0,maintenance_competencies,mr:fc02f4c32a7e48e29d2e13cb9d737d1d
comp:bed57a499bc844a39cc7f34239768bc5,R10,1.0,0.0,maintenance_competencies,mr:77f6d30d768845178975a441d80b54c9
comp:bed5e978d7de4a8aabd09a4e473ee27a,R15,1.0,0.0,maintenance_competencies,mr:bcc235075be54f8b972856dcf03be32f
comp:bed7cb3c209d4b938b7e73d132051aa4,R1,1.0,0.0,maintenance_competencies,mr:d9b22ba96f9444b3bf428d4650647b08
comp:bed9f1ccc5a64146883b74a5167170fd,R11,1.0,0.0,maintenance_competencies,mr:f95f4fc84e334a309d425d3b7b7f9278
comp:bedf06d1b189479b89bc48fe79bfb980,R11,1.0,0.0,maintenance_competencies,mr:b66beb6129834b1c9d8577a476755b3f
comp:bee821726d4c42cf84981d0626c32d26,R5,1.0,0.0,maintenance_competencies,mr:8c8438d74f5540629e25c3140794bba9
comp:bef67d596c88494fa4fa60f9a278e647,R4,1.0,0.0,maintenance_competencies,mr:ba79d6d9273541eab5155b61e24699df
comp:bef9b4a7178b451190602ef3f969c103,R14,1.0,0.0,maintenance_competencies,mr:6c4b169e20ea4517baf719cec617041b
comp:beff85ab5f6c4512a3daa3698f637d86,R10,1.0,0.0,maintenance_competencies,mr:48f4019f6c0843b090650daf88b25f9e
comp:beffe4cb64334553a9706f7f525047a5,R6,1.0,0.0,maintenance_competencies,mr:296027d6a33a4b4489065162321a8b08
comp:bf01a642fe3b4f13bc4bad76fe55a02f,R1,1.0,0.0,maintenance_competencies,mr:eecfbde2b280498ba45c515f98ba6d61
comp:bf0f4150211949ff814d54a80fa6c0e5,R9,1.0,0.0,maintenance_competencies,mr:78c1903f1f26499a8d26a1acded22d99
comp:bf10265328994df99d90c323d503b784,R13,1.0,0.0,maintenance_competencies,mr:d292802d16794117989950876ca646b4
comp:bf1712817fa64b78b034bb3be5019490,R13,1.0,0.0,maintenance_competencies,mr:0aa3f32140034bfc96cf828f2f1a3f6f
comp:bf2906097ddd431a8e59e74f7ceb5359,R5,1.0,0.0,maintenance_competencies,mr:4adc97902c5846de91497810a203da94
comp:bf2aa2bf99e2499299d089123b99835c,R13,1.0,0.0,maintenance_competencies,mr:2a2bf536976d48abbd575831b4780162
comp:bf35a2468d4b456ba948172f9b5755c6,R7,1.0,0.0,maintenance_competencies,mr:50bb7b4a744044f099534db10c4128e4
comp:bf40619b57ac4c2fbb8f5396bf072b73,R6,1.0,0.0,maintenance_competencies,mr:935da450fef14e11b282083921bba39b
comp:bf4dbf52826543daa10fc947938fd8dd,R5,1.0,0.0,maintenance_competencies,mr:e769e9f0e2bb4f9195c6b5dc2d3d2a91
comp:bf57182590654fbc8652f67ffbe085ee,R7,1.0,0.0,maintenance_competencies,mr:f5310d3201cd4848bb65b41977655f76
comp:bf5f8b45fb024f5e859caadb17e98360,R1,1.0,0.0,maintenance_competencies,mr:2d83199fe12f4db5a55d8e4a5d1b6922
comp:bf645f40a7484109813e39829957b8d9,R2,1.0,0.0,maintenance_competencies,mr:b7ccd71485c04ac0960481ace5b5496d
comp:bf71c9838feb493cab605e0e9bc126c5,R9,1.0,0.0,maintenance_competencies,mr:f4b45720401e46e9af19ee0ac13f5d07
comp:bf8409bd756240199ea56a4ee3f2dace,R15,1.0,0.0,maintenance_competencies,mr:26bb4a34896f498fa7e30ed64b1c52bd
comp:bf874c094a7645e2bfa603d4ef6556ec,R6,1.0,0.0,maintenance_competencies,mr:172853cd63ac4de0ad591a085867cca6
