uid,need_date,device_id
tm:94c2bace8d3445cfb5a3856d5cae56d3,5,dev:ff5b1860bd6643ad9ae5228bad85fa59
tm:94e2a6d7dbc4473d97a1039d6561402b,2,dev:4e67d9f99c8646baa198e6e1bfd6c2bc
tm:94ec3c702e5e4555a0aa2c255de63adc,5,dev:d2e6bb3d9e854ffcaa8c93d5b2ce207e
tm:94ff6294a103489c88e9d9777bc8cbb5,5,dev:b1996b9e9011472b8d22aca160a15bb5
tm:95051e45558d41c69fb7389d63b09feb,4,dev:7e348acc6cf74985b64030199eeab13f
tm:95cf6c6cc355460183c172ca7ed3f768,10,dev:f4efd2bc30ef45b5a611d319292aca24
tm:964db883cac545b4b032dcccac57b72d,5,dev:f27d113f4d9c4ceaa26a3e7ea5b9bea2
tm:965659b3e8314fdb94ad465ca2b7732c,4,dev:50e607c95eb543d7889e86930e927548
tm:96955b0149124a4d80d2406862a2e454,5,dev:8ba98d5b21634f6fb44780b7ad444811
tm:96aa727e86f940d297e3debb72960ddb,5,dev:69e2a4c68b724d2b864ed66fed366207
tm:9726fe0725654d098881c8b666f3c87f,5,dev:e8460aec30ba4e58a85b1624e7bd3172
tm:972827b808124401a9879c54bbb9dc07,5,dev:bf37d8891fab4811bbc4d861e6649241
tm:973eecb2315b4821826d3e901c31ce53,5,dev:28e8c56a562b4a9f8f0fb60c4b8aecc8
tm:979d1d9aac2e49138b473bc0dfb77b51,5,dev:58d0c89926bc495591e2fc130955c5f3
tm:97dd74021d784b1290416fce83980b5c,10,dev:77ddeaaef9ab4e34b7d5a6ad5b1648b6
tm:9814b989e15e41379adb00a39f5b4d42,5,dev:42307185470a44399ec86612607106b9
tm:982fb57c18cb4de2be4a9b37d0052846,5,dev:39ef37b3e5184c018a99fed1cfa945a8
tm:98b8e8ec7c294feeb6e4620a41711f88,5,dev:6a103f779d7f43af95f3748d1445c6cb
tm:98cddb3093df45a792c6b33754911262,7,dev:629e4a5bbf8c4f1081aed35a9a97ccc3
tm:99b869f281a44e95a4cd2d2d5beef9fb,101,dev:c165eccb43c8487e9cf941978ef92ea6
tm:99e98972b4264a76b27cc0862a0f044f,5,dev:43bd26382e5a4c57bc8a611e2f5c4e34
tm:9aa8e7efbe9b4214970deede22d673ea,5,dev:a7b97207c765407ca91e1f41e7bd3137
tm:9b500a172db74cdb9486f7f8a288a6e1,8,dev:3b8ab420b6e847688d7ba8a551023586
tm:9bad593594ba4001817676d431662194,5,dev:338bf98b77ab473181d0f0f07cde043c
tm:9bbd8d049a194d67ae9d22b7812bebe1,5,dev:c165eccb43c8487e9cf941978ef92ea6
tm:9bd321824e664f7a9fbeb7bce8a57bb7,77,dev:858679241aab4f4f876e6819fb69ee5a
tm:9bd4f49346764e9cbcedc9c83991b331,5,dev:e514f08be9344fa9b38b77214ec803c9
tm:9c0de5ddb6e74d85b297b181b0ff3f03,15,dev:343e96f430e14b619924e8d38d24cb08
tm:9c2fc4dace0c40289d34ca94618d8114,5,dev:18dbf8a6a19b4a14aa17ca9d820fef00
tm:9c4b40eb4f1a403f8beef184b6a127d8,5,dev:456f958c5a764f318cc1b69e29a3994f
tm:9c51bb5d42a547c9bea35f9e0d73a377,14,dev:9749c1c57953436cb6bf67716743bb2b
tm:9c789404371e4dc9956e95fd9458a06d,5,dev:09d6827342d44709baf01395d072adc3
tm:9c845fa55e78497490bb7808022e747b,5,dev:b2792e871cf949eeb836dbe80d36a94d
tm:9cbec9b0fc1540a1ab7819e4072b6875,5,dev:9792cad666e94936a3661dc8b81f90f6
tm:9cca3e92691149f1b0ad21f11f36fe8c,10,dev:f4efd2bc30ef45b5a611d319292aca24
tm:9cd63e68144c48c882bb402427baecb2,5,dev:927a96037b024f96abfd0cf53561dd70
tm:9cf7601fd78d4a3fa1c9673188ffc888,77,dev:ebd819b8828041a3816a6266ce3ad2aa
tm:9d057f03b0ae49dbb2168395beadedf5,5,dev:0db18ba9bb2e48cab91ecf0d68cb3dff
tm:9d4f8d95fc93412d85eacab26a0f71af,5,dev:e120b10631a14895bf001ff4a26f9a3b
tm:9dc1164a126146648baa20d6360690ba,5,dev:ff7c187446ec472eb7f4dc3cf050ba4c
tm:9e278db8bb7247778014fcf0476157a4,5,dev:ab8874fb36bd4bdab8feb29ee197f908
tm:9e4e3bcaaa974e55b755c1455155b2ae,5,dev:858679241aab4f4f876e6819fb69ee5a
tm:9e57d6a0f05049fd955f9dc046db79eb,5,dev:134ea697baaa4e198ed17a394f141f3f
tm:9e66becd0a5a4237991b3da878a90089,5,dev:d666fd0dcc5b457abfe590cfc3306885
tm:9e7d5f31317647438f7f3de36875e5bb,5,dev:8b0a2d7a3b7e4666a8219fd518683aee
tm:9eb7084024af4a9b80f08fe904cab042,5,dev:0480b1464b51457888e13901f72d0bd7
tm:9ebc911343634f7db23d59e4b1573432,5,dev:2fa6f846648a4d15a794653ca7da086d
tm:9ec969f4c026446cb1d0e8dc6c75aaf2,6,dev:8346ddd283864090b5190ac5ef0ff58b
tm:9ed2f2514cfc430aacc8f1c54942b4cd,5,dev:17390a579be74e3a8e3138c59b33bb01
tm:9f5dc445b9734350b8eb440e1fddafda,5,dev:7793649ae03c4f8b91406cc72dd9a54d
tm:9f65a8d523e5481fb4efc9e337e52579,15,dev:343e96f430e14b619924e8d38d24cb08
tm:9fae5daa5d754253acab472bbb5a25c5,5,dev:c2748734450b402ea4a9eae0c18bd4f5
tm:9faf00667b364230a4f9e858c43e8220,1,dev:64700c7e74c247ccb6a62d6255bd27b1
tm:9fb1f0b4969f408aa3dc5774e3b06616,8,dev:3b8ab420b6e847688d7ba8a551023586
tm:9fb881828a684f4f8288fdd3592be1e2,5,dev:b2792e871cf949eeb836dbe80d36a94d
tm:9ff9c9bcae584447bddd079093f59548,5,dev:58d92c83b6f148c3a8ce1234379c33a0
tm:a003ebbc597a48db8ba8a41db569393b,29,dev:b0f41aef637243039ce4b500b3eb81c1
tm:a05302bd93e74ca2be74eab6d58e2c1b,5,dev:28896c0be3fa4398ad6cc7878a4c1d8f
tm:a0828c0cd1ca46b49dd315fdd7900c84,5,dev:44e3d602aff04ef1ab856290e2810c92
tm:a0e92e56f02e40f29453ca3d1419c75a,13,dev:0f4633af65894024902a0ffdeff668c7
tm:a14f3e69b3a34166802bd8a9d30814e5,5,dev:902fe4af061e4eebbaf8ebb43b731cf1
tm:a161f8592b6a4cfe80b7863d9098c31f,5,dev:454ec056ab4842f98c86e53ab44c375f
tm:a16bcf6728774ebcb13828e460036dcb,5,dev:61ca226b4a384129b08b24651ff49d61
tm:a1ca475cc8ee4294bec00d8bc56d2ec2,2,dev:dc85d76af80b4fffa263ff0a9468e5e5
tm:a1e5fdc68fc346999615f0a7ecd0b583,20,dev:5c830b5573bb4d4b8993b9519089bd1d
tm:a20b1f309c6e4bd8933ad867aedf63f3,5,dev:deb1684d2bd347159ac203bc4f1d9161
tm:a289af177c6b4a91a400dbd627d15982,5,dev:d9669bee30434d578123631df5ca4389
tm:a29db70035344c9c9fd100fcb1f06cdc,5,dev:1d6ec803140747778c030b92285584e4
tm:a2c848a17b57428c907435df108a1f00,5,dev:856823ec73b441f9ab8978ede253a9ce
tm:a2e3db177eae47238ef011722853cbf9,5,dev:75766cfd9e004ecf830f09f4be716463
tm:a3222934475c416a9b6a2e14334961c6,1,dev:bfff694c10d34a0e969c5e7cbde24a01
tm:a3b90101648448f78590207fb0604690,5,dev:1b73b3a1deb04aef897741975c54b141
tm:a3d095380a6d49b281e231f32f30f19b,5,dev:71b01ccf50e54ac7be31b49ddfbce0b5
tm:a3f5168fb4764a01b9ccc641262beb75,5,dev:28e8c56a562b4a9f8f0fb60c4b8aecc8
tm:a3f5f4846249421194a6e86e875d5d32,1,dev:64700c7e74c247ccb6a62d6255bd27b1
tm:a44b97eb266443219f211dac9797a14b,5,dev:7a7283e714824239b871905dcb168926
tm:a4673077b6b84e8ea0daad9db7918e54,77,dev:2b96bf243fa347d7850db45fdec24800
tm:a4a79788808e405bb18b7d69235074b2,5,dev:1b5caf50e92d4334bd5c0886f7e5bc90
tm:a4c7cfbbd50b4c3b932d37a1822a5a65,101,dev:e7a0fc33148840c39c266dceff1ab305
tm:a53519b3c700447e88a077adb5aebefc,5,dev:cf70b05fb60a473da94f1410f09cd709
tm:a5484d5eb5c04b2b90e83df5351e2fb6,5,dev:268a13d3fda44ec7b66daa0966e1e30c
tm:a5769ff9b4644686bed85c6d77caa80d,5,dev:d1998446d994453c81269e572b75fac6
tm:a58b6604cec94c8bbe38d100ba972097,5,dev:2b96bf243fa347d7850db45fdec24800
tm:a59b9a138250410a88eee67f58e187fc,5,dev:6a62c18810724efe8d40181135750c2f
tm:a5ac58355e544e67a810f10f461110c3,5,dev:f309da634fb84d19a6f1fba26a635652
tm:a5cac739a8ac4efda7170ec42055b17c,2,dev:52a62776eb734f8d9245af1821e972a5
tm:a5e6566d23ef43f0ae7a6e99406a5e94,5,dev:6f51bb25cc0a450e9c1741108b08af4c
tm:a6565355df95459f9490e26268b318db,5,dev:cbd07060356345cc9ed1df91ff283f3f
tm:a657816d4918409c8d8adb90a176738f,9,dev:a9f83d833bef48f291ca6382bbd45e27
tm:a6883d0ac2704e22b54ff71ee8a7d4ce,5,dev:79be814a51454fa281d244e170b7c7b5
tm:a6ae9f3610d2416fbf265dc96bb0a59b,20,dev:b0f41aef637243039ce4b500b3eb81c1
tm:a6c55a1d2bdc4cc3ba9e2e13a8c12b3c,14,dev:9749c1c57953436cb6bf67716743bb2b
tm:a6dfe6e59cbc40e9accca8178e5bfc18,5,dev:8e36f58a81ef46ebabee034cae4336e3
tm:a74b2cba825747968a3d8720ede7cc6c,3,dev:c0ff71dc3bb84db687854eba4d483a05
tm:a75c75b6fd514cfe9e6e36a88e4db65b,5,dev:4b91ba24366c45d8a806f16f4e386813
tm:a75f6bd1242847eda61fd3c1c8b5d7be,5,dev:8e36f58a81ef46ebabee034cae4336e3
tm:a76132243040462c9c04c4409e2c832b,29,dev:c931cbf784fd49deb3e3c0c56ae97081
tm:a7fa6b07e80841c4b8559eaaf1fe2012,9,dev:9929681f10844c58aca4da10653034bd
tm:a814c3777047424891196d57f23b6c95,5,dev:8d28027453894905b1f026a8b8685c62
tm:a83ac0480a264bec86ec3ae73112b92d,5,dev:2a8aed47a7ca4e919056b31c72f18a9b
tm:a864bc23491d4a3b9add2e6b3baa3cb4,5,dev:4045a82da8224879a6c69aaac7e6d9f7
tm:a87c9f88584a4b85bf7ad577ca426b31,5,dev:637a6f9869ef436f875f0e7c1d1e62e2
tm:a89fb10b31a140a9a42cfa73632d972b,5,dev:ec3afd103f9142a5babec6feb913a899
tm:a8e2fcd52f30418cb11c563e455fbc21,5,dev:fb254241f5404d2ca968b2462e41c4f1
tm:a8e601373ff94355af8e4cc7be89701b,5,dev:464cfd6c6180468d898872b982a441d3
tm:a901f3cbd8e54062b9e6d4424ee40d0e,5,dev:f6f542cdba644587b02ebf01bfd09666
tm:a9923ccb48d647c99ad9cc68569a3b40,15,dev:9ac2ae2199e84406933d8eb949ff1ad5
tm:a9b3270303bd44cc9b73cd612ca87f13,5,dev:30e12531f85b4cd28206114694b6aa07
tm:a9c12208f0264ddcae2ccd68e30c192b,6,dev:8346ddd283864090b5190ac5ef0ff58b
tm:a9c9d0b269d2423589dea1abacd6c1cc,5,dev:8e36f58a81ef46ebabee034cae4336e3
tm:a9e856ea76f9402ab89262fea3b4ef58,5,dev:60b68b8565dd4bd3a911aa63bcf42ba0
tm:aae0e0726ec148b0be754f59b1317ba7,5,dev:07881d6e3e234041bf10bea733cb825f
tm:ab0736774e804feb96bc94ba34716ba6,8,dev:35a7c7de1ec14dd0883fbb43bba49642
tm:ab195b9cdd4044cc8e674c48d34d9885,5,dev:ea4fd13e09a349ecb8631497100d2ff5
tm:ab9564f516834284896a6e7d69676de1,13,dev:bc6ebc26721d44398e9c056697a1772b
tm:ab9bb9c1ee2e4ad5a10b60644413ff0d,5,dev:1eb499ef9c57416cbadff2ec12c71873
tm:abc0ccc99b6a4d25b4402dd565e04557,15,dev:e63664155a09479a814b91b8b1efbd33
tm:abcd0133a4c647e8992e930b142d23d0,5,dev:6c489002b9ae40febeaa4b8b593da8da
tm:ac67f627c14a4984b529d8d2de82d0f8,5,dev:81ad2a1e2c114112b69e6ef393fdf31f
tm:aca03e71644f401c9d859face7b99503,15,dev:4d839c5c2be94e52855e584a9b88a624
tm:acb03ec435e44caeaf1ccbb6474a6775,5,dev:ebd819b8828041a3816a6266ce3ad2aa
tm:acdc28736de34b2b8ac431c73bcde599,5,dev:efcc28e877ea4761b976bc6b36e77dde
tm:ace1bf0eff7546fba94b5a2cebcd7f82,10,dev:f4efd2bc30ef45b5a611d319292aca24
tm:ad0fcce4492f48938ad75697d3ca02bd,5,dev:c151c61c2b494759b6bb1fef5572345c
tm:ad228f276a3c44198fcc01977a3ebf73,5,dev:4f955b99292a49e690d0ff617c0f1988
tm:ad4a86d0506e44d8a3f2065a8453167c,5,dev:bd741d2f34f645cda8eb693c1ff5676c
tm:ad4f601bbb994a8cb4504e667f100a37,12,dev:420ba8a43db74940a4d2383ea155c5b7
tm:adfda282985344c79fff7578292fadb4,5,dev:2bb162bd680f4a2aae011028a19dfbd4
tm:ae525e88c0b845028e5ebd0f982063e7,5,dev:657564d129e74e3d9dba60ae2b164732
tm:ae537553031d4bff99573372e60f65bf,5,dev:bfc747f640bf4bd18cd5fde8edde7abc
tm:aea00da597d8421c90480dbaae53891d,5,dev:ec28651ac53140de94eeef27331076e6
tm:aea2cfde880740cabfdb88327426a68e,5,dev:ff5b1860bd6643ad9ae5228bad85fa59
tm:aea870846a57478683e9eece85ff6edc,10,dev:f4efd2bc30ef45b5a611d319292aca24
tm:aec02a6d14f64cbd8a9152601ed97058,5,dev:8e36f58a81ef46ebabee034cae4336e3
tm:aee79db7489848e79b394e10b1b44fc8,5,dev:418dedd690ae49dfbd29f9880ef39cc3
tm:af5bf3dd479f40f4b88eb65e80ea9ed6,1,dev:64700c7e74c247ccb6a62d6255bd27b1
tm:af8753d838e14d699fa0f3c7cada63da,5,dev:d2e6bb3d9e854ffcaa8c93d5b2ce207e
tm:afa960c38cd746a199f9d40c71241579,3,dev:4234d7735dd047cbaf16a8a07eea928c
tm:afaf0a42849841f9984e4e4ae88c0727,9,dev:9929681f10844c58aca4da10653034bd
tm:afc376d039f24bebb0d778ee19a1c314,15,dev:3a1c0932cc9e4e7f94c43aa2428f5715
tm:b0293d9e5a1843e09a3ae7196f4dfbe7,5,dev:79cd35a28aad46f38224fd919b0f6462
tm:b044be6feaae4a9789a56858148064bc,9,dev:7d7b444a2ecc49e4a962f4cd4295ac9d
tm:b04b5d31db6340ffaaf9f08bb60e0af0,4,dev:50e607c95eb543d7889e86930e927548
tm:b0625108ff084163a42e26f152e98986,5,dev:28e8c56a562b4a9f8f0fb60c4b8aecc8
tm:b073befbc2fe4658a9e06f7073684ccb,5,dev:a94d9fba39c645d48f1cf7013981fa93
tm:b08934a673cb4583863d9388cfacd0e4,5,dev:25ee40838a664f919aa64990fd5d4b2d
tm:b0972858a55a4fb49843e49644499db0,4,dev:e453bbc8923e445b9c6075e750716262
tm:b0c7f3b59e7e4c898f9f0d7bc383dc40,5,dev:b3c88654ebb849b9b72adbd21cd295b2
tm:b11d9d65b53246319b627ec41cdc7055,5,dev:a5f0474d0e1947a1a40e3fc487ceb3a3
tm:b121bd4b11b64ea2b812b2551ef213fa,5,dev:1b73b3a1deb04aef897741975c54b141
tm:b12232e2a1214ec7b40dc1b3f4bfffc1,5,dev:2542aca4f16e4f059f8fe5a64fe7a7ee
tm:b12641ec3d154a9a93566189a0ec668c,5,dev:f6f542cdba644587b02ebf01bfd09666
tm:b13134698fed44be9484f10a227eb315,10,dev:77ddeaaef9ab4e34b7d5a6ad5b1648b6
tm:b14967fd89b34cd4a7e03207f56420b9,5,dev:ebd819b8828041a3816a6266ce3ad2aa
tm:b16386c76409437f86224117976a03f9,5,dev:24269442c6814d72a65d3f8ad17e162d
tm:b184e4385f864392955b080c83daf345,5,dev:a7441000d7174020b95fb99c072b0764
tm:b18ef30c79314107b78a39a99a1b3024,10,dev:3a18ea9b98c2493fa530fe3f5713eb50
tm:b1c498fd466047ab894868a36ab6eace,5,dev:e4a991bc7d374490bdc87b84c2b4cb2d
tm:b2425bfc448b440eb33e62216d64ba24,5,dev:3575b2e6f7d44f6b80e23fefff829869
tm:b250c7dc1b884028a8d83d6aba3ce89e,5,dev:02bf892999cc4b56aaca3cc415928b75
tm:b29ea1134ea64d6dbf553295f66bec2e,4,dev:e0336a6a86ee46968eab33df009736f9
tm:b2f121d8de184d5987c747210a415b5f,5,dev:6ec092fb37444968bf104c18c8716b09
tm:b2fcab75f78f49158d22ea27cd407dda,5,dev:c997cb0439ec47bb8bb0ff1ed24da15c
tm:b325706aa79140d5a0750cdb4a4ca500,5,dev:e7a0fc33148840c39c266dceff1ab305
tm:b3507525525e45b9a24031e35f512b40,5,dev:88f25ee1476c48bc9ff4157ff1f6ab6e
tm:b379834da6554d2c8a3d5525a1596704,5,dev:1919a9a64edd4f1d860861af53ef9493
tm:b3ed984bbb6745b3bd34ba873fe01e94,5,dev:338bf98b77ab473181d0f0f07cde043c
tm:b40d9ae675e140dab2201b0bfc857a19,5,dev:9d8064bc969d4f0d8c3a9b12a6d98e27
tm:b4256997c2764ef193e4e9b8c0cc12c0,5,dev:119b3ccf718d470c8fc02c8f1d9325c0
tm:b4446fcbe17a420db566f117a7f67812,5,dev:157a735859a2433c93da37a586fa3b39
tm:b45c8c41236646c7afc7ec6268c872e9,3,dev:4930a04324d9469fbcd1010cd814b37e
tm:b4d8476645d64dab92d5e43f38157356,5,dev:d9669bee30434d578123631df5ca4389
tm:b4e7b7477c8842b99363001e704edc6c,8,dev:3878b0f9c836425184ea6cf4ce142378
tm:b514b56cc56348f48f22742ea922254e,5,dev:8ed2d8c0a44641f281e5ef8ac4fdffb0
tm:b5245c0616c94fb3acc7df1337b797b7,5,dev:25379f85620a4db6aabb033eafa9a822
tm:b53dab18d06c44888375666db871eeca,5,dev:cf70b05fb60a473da94f1410f09cd709
tm:b544d79baa314b458669c5dbf07fafe4,5,dev:79cd35a28aad46f38224fd919b0f6462
tm:b54afd5dbb3b44de85f09a085dc67cd7,5,dev:2e69eb42e7b24e7c8ae287641236b4e9
tm:b577e18122004c23b26548613f6c2223,125,dev:1cd2dbd42c2549bbafa349596f1247ab
tm:b5a1863eedbc49a2b28ce5e2051f66b6,5,dev:6ff9054d1dd34ac49d39bf4b84647ff9
tm:b5a833b3caf64757b8e753f49217d5b6,5,dev:cf70b05fb60a473da94f1410f09cd709
tm:b5d8187f405d4f22b2c1ac426235d128,2,dev:eb52e9a0745a4e179a32df06ba10d6c0
tm:b5e54ef0e9ed4dcf8b1780c4ef61bdb8,5,dev:0f3d7fc812394504a2cb4f12dad34a7a
tm:b66308168fad47b59428d048ed77dd06,5,dev:0db18ba9bb2e48cab91ecf0d68cb3dff
tm:b72b599aebba44b099c8262a935603b1,5,dev:887809c96eec4307b6373eff0c5d75a2
tm:b76b231d0f91486e9cbabb7c6b02949f,10,dev:77ddeaaef9ab4e34b7d5a6ad5b1648b6
tm:b7ccf165e0714026a196c6f9ae5d7f12,5,dev:1b73b3a1deb04aef897741975c54b141
tm:b7d2c361cebd48039e3f3ae41464d5aa,5,dev:c6d6b3bbacf34cefb32c7d2ff3a00ec9
tm:b7fabda4b73d476c9201395074ab60c4,5,dev:4acacb3966c44653b48d660ee0a8faeb
tm:b7fd71156f304f36960dcc4475800b35,5,dev:73ec127a64674a68b1965539d343388a
tm:b8084378e7fd4c079ba5e84ce6940564,5,dev:8346ddd283864090b5190ac5ef0ff58b
tm:b80d78526d6a499390085573f3672f39,5,dev:edaaabd3c4c84df99c9b2a4a04e7aafd
tm:b8b382fe19f845a087b01357b4e1c4f5,125,dev:bd741d2f34f645cda8eb693c1ff5676c
tm:b8c061b2f7f14ba1af43cdda5e5aa489,5,dev:623e4b3c22d24114b7eb4d9860e33abd
tm:b8d8f8f6a5cf400eb04e228109ba941e,5,dev:1e2c58eb1f0c4df4834f8ac31f905879
tm:b952156ce47d488498e1a7beb5a8c31e,5,dev:f2727cd97991486e99485e455baa37d4
tm:b9b5298830864a7fa5bc4f818b422f93,5,dev:d2e6bb3d9e854ffcaa8c93d5b2ce207e
tm:b9bc8601c5eb42b48ada10e802c355a1,5,dev:939d3aa85abc43d3914c3528c7547e32
tm:ba04a5abdc7943038138a8ebc723d480,6,dev:49b305c995954a639960ee2ac3599191
tm:bb211a5ea2d345aaa353ee9d3c3f0240,11,dev:8f45d3d4ac6844c891a3c5656774f555
tm:bb435ff806e4492b8321eeee07862554,5,dev:1d9a0a0e3357490998cefbbb4a8a9c9b
tm:bbfbd41a962643a29230871fb9f600fa,8,dev:3b8ab420b6e847688d7ba8a551023586
tm:bc2c0c76da454c79bc024fca9ad5d838,5,dev:17390a579be74e3a8e3138c59b33bb01
tm:bc86327f16dd4d6c925221f465bff32b,5,dev:87e8ae012cca4419881362db4c791a50
tm:bcff042c3bb6437db0d6117090e76bb5,5,dev:770b8b16e15044709160ba463115ccf4
tm:bd0ef33738e44b7eb5c7ddc1e420694c,101,dev:788e8164a66b45e58011a9a5c1c7ee2b
tm:bd714cc090c84938a9d072bbd55cd086,5,dev:58d0c89926bc495591e2fc130955c5f3
tm:bd852bd59ad64b308104fa499ac0178b,14,dev:cc861ad66a47430fa476e1d98baa5156
tm:bda7dfe0b4a34f198b458edcc66034d3,29,dev:b0f41aef637243039ce4b500b3eb81c1
tm:bdba5d74ade5403781a3005daaf61bc0,5,dev:7fa883ddeef04a3ca4b94d67f66d8397
tm:bdc24eef6d7b4f139e3990d7a40b7bf9,15,dev:85191bcd70824d858007a7c18c8cd68a
tm:bdc96e74150e405cb8d15852820d91b7,5,dev:8bbe2cea9e8d4855bad2597bf8de310e
tm:bdc9a9fab1e34232b8a3edd3a493dacb,5,dev:73ec127a64674a68b1965539d343388a
tm:be412718d476411d80179de715e5dd39,5,dev:b1996b9e9011472b8d22aca160a15bb5
tm:be7296a9f4694cce8a2354e536c78af5,5,dev:fe3c983831944559bef333e45b81480b
tm:bed39612387c4c979482ffdc97d105dd,5,dev:e120b10631a14895bf001ff4a26f9a3b
tm:bed700e1e80c45f0b1a07290467313d6,5,dev:ebd819b8828041a3816a6266ce3ad2aa
tm:beef9c4d0c054328b5676a5fffc8d63f,9,dev:7d7b444a2ecc49e4a962f4cd4295ac9d
tm:bef3f5e929c446e2a8b0aef66ba47554,5,dev:4437f3fed12f4c20abf9a53bb6594629
tm:bf067d0b9d174462a72c875b0e9b8cb8,5,dev:6bec29c53fef48de8bb1e33f2df8c638
tm:bf068d102f934fc3b5f43b3fda16f725,7,dev:0f8b6ff8a04a4bb68f03565ceafd14ed
tm:bfa6c6ae49984bbcaf082b6b643d9249,7,dev:d875e71765074511a2870d6d3f65f65e
tm:bfb2585c411a475abba8c9097691a5f0,5,dev:08f81f533fac45ef9ee0bce7e0f42af0
tm:c01a465235184c2e967000c64c25dc2c,5,dev:a7fb14685ed446aa9a5be682cd54a09c
tm:c01ff0119cea4a5581679440a82015ee,5,dev:456f958c5a764f318cc1b69e29a3994f
tm:c04949749400466192f07c4e5b29d2fe,7,dev:7d83977e3bcb4ee6886a6ac250b1f46f
tm:c085cbfa6ca044d5b285e2227a235ccc,5,dev:ec3afd103f9142a5babec6feb913a899
tm:c0acb48f4860413b9da7f87537ea0ea9,5,dev:c32aca3992e04e6b98cb48acdb42fa96
tm:c0fe79396a604bddaf0f7de1bba33bb1,5,dev:a715449e867d4b90aceb1a8ad797460a
tm:c1a9e7dd63054b44a7c702dc71b865ff,5,dev:e7a0fc33148840c39c266dceff1ab305
tm:c1d4f15f25e84d7c883f7e9f756c5626,5,dev:28e8c56a562b4a9f8f0fb60c4b8aecc8
tm:c229d28d8e394069af3cb39b7c51ac4c,15,dev:77618b61138d4e928b4a9c44f9f37b28
tm:c2355d9d928846b8980f7905c06fba84,15,dev:4d839c5c2be94e52855e584a9b88a624
tm:c2a38bf90921434b975eb0b1faa22e65,5,dev:2010d678b0424e5b93bf91a8a049dd4f
tm:c2b76f2f368a46388f872c22a81df29f,8,dev:6f71c13448874497b9d9af8c91b0acd9
tm:c2e4f6b3133e4fe78cf894a90070dedc,5,dev:8bbe2cea9e8d4855bad2597bf8de310e
tm:c2e812d0629349d8a205160ae5da9541,125,dev:53f43ba24515480e9dc4691fcbfa5f4d
tm:c319c00db3a24487bca21a437ee99bb8,29,dev:a94d9fba39c645d48f1cf7013981fa93
tm:c31b259f57c645e5bba08368ce51d149,5,dev:84a7ded704f3495aa6ae4d7dda8802cd
tm:c32012a079ee49d88cb97ccae7d64067,5,dev:94750805900d47e783c785cbb323d712
tm:c336471e38844555af6b40245529e07e,5,dev:1ffa09084e534096a06cf6b5e3f5691d
tm:c33a731d6b0f4146b9b90e71a7622bb4,5,dev:338bf98b77ab473181d0f0f07cde043c
tm:c356e100694e46c6999cd50a0e7abec0,5,dev:fa6d50ff16cf4e808d9884ff9320ec62
tm:c35bc6b269d64bcdbf9ed4c0836fa31b,10,dev:77ddeaaef9ab4e34b7d5a6ad5b1648b6
tm:c37cafb2438a44079881739838193b96,29,dev:657564d129e74e3d9dba60ae2b164732
tm:c38705e8b3c247b7bd20046968250d64,29,dev:30d59975458a431e8bab4162ecd611fe
tm:c3bd6c6d0b1a4a36b376489cf0ef21b0,3,dev:3f67c7bd7d564309987611608645df8e
tm:c3c15a2f636c47d9b0274f3d8ac6d450,5,dev:927a96037b024f96abfd0cf53561dd70
tm:c3dbe73f9fac44f9b900c10a58da77b5,5,dev:c29dcb1a6b874989b2b8548f6f662d60
tm:c3e29791aec2480aaca6527e8a65f03f,2,dev:52a62776eb734f8d9245af1821e972a5
tm:c41066016860446398cc5c0372c7da2c,5,dev:57a4c1580f584425827f6b389ff33cb1
tm:c473a2c48a1a47528f3aad2445ea45db,5,dev:abb0d181c9424aafb5d5c76f8d65adbd
tm:c476b019f47c41ccba0e6bf7fc2aad9a,8,dev:6748be10499c45cabfb609231841d7b6
tm:c49da48df1144affabe752c1e64bb496,5,dev:0d679404e02247159beea1e1e1cd780a
tm:c4b368d3188f4311ac13326e36a74bfd,5,dev:fec49222738c4b07911acc5122e1938f
tm:c4d4d5ed92994831bd8bc993c822d6df,5,dev:1cd2dbd42c2549bbafa349596f1247ab
tm:c4ea19adb5ec4276abe1b91771bcbbfb,5,dev:330d0d88fa1d43dba823af96a49a7706
tm:c4ed20d135b34a2f9d780791979fc21f,5,dev:1cd2dbd42c2549bbafa349596f1247ab
tm:c4f5393970cc49fb8c8963d35d24a570,5,dev:6d47a1b068ec45fcaa397cb89d5ea1e6
tm:c525b5ba1a93473fa289e2e16757d5dc,14,dev:9749c1c57953436cb6bf67716743bb2b
tm:c5398d7a51a54cfdbf2c29457cea8637,6,dev:8eff659b8aee453fa37749ec252be5f3
tm:c5457c5c5c864e42b3ad8f18f664eebc,29,dev:0db18ba9bb2e48cab91ecf0d68cb3dff
tm:c575cd8567264103890f3e1a63d08c07,10,dev:77ddeaaef9ab4e34b7d5a6ad5b1648b6
tm:c5789aeb2481416b8a227d2fe7940b3d,5,dev:c165eccb43c8487e9cf941978ef92ea6
tm:c599bdbed026413c81b6168d3f268438,5,dev:c316590836e74dc0b72fb66834aa446a
tm:c5f46eb9d0e6499e9a241ab36992c905,5,dev:4d1be0046a6f4ad3bd26f96b88f5328f
tm:c61bad9b276e4ebebd9ba8f65cf1d138,5,dev:e957b73dc9174a2f836bd801a90b01c4
tm:c62dd8d79ae24cfcbb5cc1d4deedc432,5,dev:e7a0fc33148840c39c266dceff1ab305
